,FIPS,JHU_Orig,JHU_Z_T,JHU_Z_L,JHU_N_T,JHU_N_L,NYT_F_Orig,NYT_F_Z_T,NYT_F_Z_L,NYT_F_N_T,NYT_F_N_L,NYT_F_N_L_L,NYT_W_Orig,NYT_W_Z_T,NYT_W_Z_L,NYT_W_N_T,NYT_W_N_L
2373.0,48065.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2374.0,48067.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2375.0,48069.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2376.0,48071.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2377.0,48073.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2378.0,48075.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2379.0,48077.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2380.0,48079.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2381.0,48081.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2382.0,48083.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2383.0,48085.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,5.0,2.0,5.0
2384.0,48087.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2385.0,48089.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2386.0,48091.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2387.0,48093.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2388.0,48095.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2389.0,48097.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2390.0,48099.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2391.0,48101.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2392.0,48103.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2393.0,48107.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2394.0,48111.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2395.0,48113.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,5.0
2396.0,48115.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2397.0,48117.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2398.0,48119.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2399.0,48121.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,5.0
2400.0,48123.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2401.0,48125.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2402.0,48127.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2403.0,48129.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2404.0,48131.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2405.0,48133.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2406.0,48135.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2407.0,48139.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2408.0,48141.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,5.0,2.0,5.0
2409.0,48143.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2410.0,48145.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2411.0,48147.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2412.0,48149.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,8.0,1.0,1.0,2.0,1.0,1.0
2413.0,48153.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2414.0,48157.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,5.0,2.0,5.0
2415.0,48159.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2416.0,48161.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2417.0,48163.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2418.0,48165.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2419.0,48167.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2420.0,48169.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2421.0,48171.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2422.0,48173.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2423.0,48175.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2424.0,48177.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2425.0,48179.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2426.0,48181.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2427.0,48183.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2428.0,48185.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2429.0,48187.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2430.0,48189.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2431.0,48193.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2432.0,48195.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2433.0,48199.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,6.0
2434.0,48201.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,2.0,5.0
2435.0,48203.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2436.0,48205.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2437.0,48209.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2438.0,48211.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2439.0,48213.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2440.0,48215.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2441.0,48217.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2442.0,48219.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2443.0,48221.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2444.0,48223.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2445.0,48225.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2446.0,48227.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2447.0,48231.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2448.0,48233.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2449.0,48237.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2450.0,48239.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0
2451.0,48241.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2452.0,48245.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2453.0,48247.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2454.0,48249.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2455.0,48251.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2456.0,48253.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2457.0,48255.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2458.0,48257.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2459.0,48259.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2460.0,48265.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2461.0,48267.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2462.0,48273.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2463.0,48275.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2464.0,48277.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2465.0,48279.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2466.0,48281.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2467.0,48283.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2468.0,48285.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2469.0,48287.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2470.0,48289.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2471.0,48291.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,8.0,1.0,1.0,2.0,1.0,1.0
2472.0,48293.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2473.0,48295.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2474.0,48297.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2475.0,48299.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2476.0,48303.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,2.0,5.0
2477.0,48305.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2478.0,48307.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2479.0,48309.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,6.0
2480.0,48313.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2481.0,48315.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2482.0,48317.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2483.0,48319.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2484.0,48321.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2485.0,48323.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2486.0,48325.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2487.0,48329.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2488.0,48331.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2489.0,48333.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,
2490.0,48335.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2491.0,48337.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2492.0,48339.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0
2493.0,48341.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2494.0,48343.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2495.0,48345.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2496.0,48347.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2497.0,48349.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2498.0,48351.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2499.0,48353.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2500.0,48355.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2501.0,48357.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,8.0,1.0,1.0,2.0,1.0,1.0
2502.0,48359.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2503.0,48361.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2504.0,48363.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2505.0,48365.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2506.0,48367.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2507.0,48369.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2508.0,48371.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2509.0,48373.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2510.0,48375.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,9.0,1.0,2.0,5.0,2.0,5.0
2511.0,48379.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2512.0,48381.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2513.0,48387.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2514.0,48389.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2515.0,48391.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2516.0,48393.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2517.0,48395.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2518.0,48397.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2519.0,48399.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2520.0,48401.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2521.0,48403.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2522.0,48405.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2523.0,48407.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2524.0,48409.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2525.0,48415.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2526.0,48417.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2527.0,48419.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2528.0,48421.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2529.0,48423.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,6.0
2530.0,48427.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2531.0,48429.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2532.0,48437.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2533.0,48439.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,5.0
2534.0,48441.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2535.0,48445.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2536.0,48449.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2537.0,48451.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2538.0,48453.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,5.0
2539.0,48455.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2540.0,48457.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2541.0,48459.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2542.0,48463.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2543.0,48465.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2544.0,48467.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2545.0,48469.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2546.0,48471.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0
2547.0,48473.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2548.0,48477.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,6.0,2.0,6.0
2549.0,48479.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,6.0
2550.0,48481.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2551.0,48483.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2552.0,48485.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,7.0,2.0,7.0
2553.0,48487.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2554.0,48489.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2555.0,48491.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0
2556.0,48493.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,2.0,6.0,2.0,6.0
2557.0,48495.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
2558.0,48497.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,7.0,2.0,7.0
2559.0,48499.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
