,FIPS,"Less than a high school diploma, 2014-18","High school diploma only, 2014-18","Some college or associate's degree, 2014-18","Bachelor's degree or higher, 2014-18","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",STATE,AREA_NAME,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,County FIPS,County Name,Area in square miles - Total area,Area in square miles - Land area,2010 Density per square mile of land area - Population,2010 Density per square mile of land area - Housing units,Unnamed: 0_x,state,county,hospitals,staffed_beds,licensed_beds,icu_beds_Pre,icu_beds_Post,total_pop,60plus,State,Area_name_x,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Stabr,Area_name_y,Rural-urban_Continuum_Code_2003,Urban_Influence_Code_2003,Rural-urban_Continuum_Code_2013,Urban_Influence_Code_2013,POVALL_2018,CI90LBAll_2018,CI90UBALL_2018,PCTPOVALL_2018,CI90LBALLP_2018,CI90UBALLP_2018,POV017_2018,CI90LB017_2018,CI90UB017_2018,PCTPOV017_2018,CI90LB017P_2018,CI90UB017P_2018,POV517_2018,CI90LB517_2018,CI90UB517_2018,PCTPOV517_2018,CI90LB517P_2018,CI90UB517P_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Name,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit,Population,Total_2000,Total_2004,Total_2008,Total_2012,Total_2016,Dem_2000,Dem_2004,Dem_2008,Dem_2012,Dem_2016,Unnamed: 0_y,Geographic Area Name,Total population,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),Under 18 years,16 years and over,18 years and over,21 years and over,62 years and over,65 years and over,18 years and over.1,18 years and over!!Male,18 years and over!!Female,65 years and over.1,65 years and over!!Male,65 years and over!!Female,Total population.1,One race,Two or more races,One race.1,Race_1 White,Race_1 Black or African American,Margin of Error!!Race_1 Black or African American,Race_1 American Indian and Alaska Native,Race_1 American Indian and Alaska Native!!Cherokee tribal grouping,Race_1 American Indian and Alaska Native!!Chippewa tribal grouping,Race_1 American Indian and Alaska Native!!Navajo tribal grouping,Race_1 American Indian and Alaska Native!!Sioux tribal grouping,Race_1 Asian,Race_1 Asian!!Asian Indian,Race_1 Asian!!Chinese,Race_1 Asian!!Filipino,Race_1 Asian!!Japanese,Race_1 Asian!!Korean,Race_1 Asian!!Vietnamese,Race_1 Asian!!Other Asian,Race_1 Native Hawaiian and Other Pacific Islander,Race_1 Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Race_1 Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Race_1 Native Hawaiian and Other Pacific Islander!!Samoan,Race_1 Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Race_1 Some other race,Two or more races.1,Race_2+ White and Black or African American,Race_2+ White and American Indian and Alaska Native,Race_2+ White and Asian,Race_2+ Black or African American and American Indian and Alaska Native,Race_Total Total population,Race_Total White,Race_Total Black or African American,Race_Total American Indian and Alaska Native,Race_Total Asian,Race_Total Native Hawaiian and Other Pacific Islander,Race_Total Some other race,Hispanic: Total population,Hispanic: Hispanic or Latino (of any race),Hispanic: Hispanic or Latino (of any race)!!Mexican,Hispanic: Hispanic or Latino (of any race)!!Puerto Rican,Hispanic: Hispanic or Latino (of any race)!!Cuban,Hispanic: Hispanic or Latino (of any race)!!Other Hispanic or Latino,Hispanic: Not Hispanic or Latino,Hispanic: Not Hispanic or Latino!!White alone,Hispanic: Not Hispanic or Latino!!Black or African American alone,Hispanic: Not Hispanic or Latino!!American Indian and Alaska Native alone,Hispanic: Not Hispanic or Latino!!Asian alone,Hispanic: Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Hispanic: Not Hispanic or Latino!!Some other race alone,Hispanic: Not Hispanic or Latino!!Two or more races,Hispanic: Not Hispanic or Latino!!Race_2+ Two races including Some other race,"Hispanic: Not Hispanic or Latino!!Race_2+ Two races excluding Some other race, and Three or more races",Total housing units
317,25009,"57,928","135,741","133,206","212,106",10.7,25.2,24.7,39.4,MA,essex county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25009,Essex County,828.47,492.56,1508.8,622.8,1221,MA,Essex,5,1732.0,1173.0,98.0,98,775860,173485,MA,"Essex County, MA",1,1,1,"429,887","415,184","14,703",3.4,"$76,373 ",95.7,MA,Essex County,1,1,1,1,"82,387","75,418","89,356",10.7,9.8,11.6,"22,071","18,986","25,156",13.3,11.4,15.2,"15,225","12,820","17,630",12.5,10.5,14.5,"76,373","74,030","78,716","essex county, ma",3.8,2.9,44523,563,4,11,6,775860,310333.0,333233.0,353665.0,366357.0,379868.0,0.5748663532399068,0.5823792961681467,0.5908868562057314,0.5740357083391336,0.5852296060736888,576,"Essex County, Massachusetts",790638,381869,408769,44522,43847,49793,52175,51242,97467,94953,108732,60932,52097,77602,36483,20793,41.1,168346,642420,622292,589250,166222,134878,622292,295777,326515,134878,58042,76836,790638,768672,21966,768672,612629,35405,3660,1188,N,N,N,N,28928,7393,6626,876,180,1953,1811,10089,0,N,N,N,N,90522,21966,10309,1431,3159,233,790638,632399,48044,4191,34342,N,95635,790638,172925,5304,38844,1160,127617,617713,544861,25166,906,28668,0,4223,13889,1122,12767,313969
318,25011,"3,670","14,911","14,843","19,786",6.9,28.0,27.9,37.2,MA,franklin county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25011,Franklin County,724.57,699.32,102.1,48.3,1222,MA,Franklin,1,89.0,89.0,6.0,6,70926,19773,MA,"Franklin County, MA",4,5,0,"41,365","40,115","1,250",3.0,"$58,992 ",73.9,MA,Franklin County,2,2,4,5,"7,395","6,024","8,766",10.6,8.6,12.6,"1,730","1,294","2,166",14.5,10.9,18.1,"1,143",809,"1,477",12.9,9.1,16.7,"58,992","55,822","62,162","franklin county, ma",1.4,0.7,5860,136,2,3,1,70926,33366.0,37381.0,38549.0,37758.0,38177.0,0.5378229335251453,0.6835023140097911,0.7242470621806013,0.7169871285555379,0.6411713859129843,375,"Franklin County, Massachusetts",70963,34401,36562,3020,3963,3408,3499,3401,8466,8267,9078,5090,7347,9668,3574,2182,46.7,12746,59819,58217,56775,20054,15424,58217,28030,30187,15424,7075,8349,70963,69517,1446,69517,65352,1107,362,276,N,N,N,N,1143,N,N,N,N,N,N,N,0,N,N,N,N,1639,1446,367,388,480,2,70963,66774,1515,666,1759,N,1689,70963,2956,N,N,N,N,68007,64063,1041,276,1143,0,77,1407,24,1383,34164
319,25013,"46,509","93,236","90,654","85,913",14.7,29.5,28.7,27.2,MA,hampden county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25013,Hampden County,634.25,617.14,751.0,311.4,1223,MA,Hampden,5,1620.0,1626.0,83.0,119,469188,103567,MA,"Hampden County, MA",2,2,1,"231,265","220,606","10,659",4.6,"$52,682 ",66.0,MA,Hampden County,2,2,2,2,"76,016","70,240","81,792",16.7,15.4,18.0,"25,571","22,570","28,572",25.8,22.8,28.8,"18,465","16,171","20,759",25.1,22.0,28.2,"52,682","50,400","54,964","hampden county, ma",4.4,2.5,54176,1269,4,14,2,469188,172093.0,186639.0,197841.0,200399.0,203117.0,0.5816796731999558,0.6092510139895735,0.6138970183126854,0.616864355610557,0.5543110620972149,376,"Hampden County, Massachusetts",470406,227450,242956,25427,27663,29383,33232,34475,62304,54524,60248,33567,30818,44824,21878,12063,39.1,101138,381901,369268,346724,96801,78765,369268,175391,193877,78765,33792,44973,470406,458039,12367,458039,382653,44607,3079,1082,N,N,N,N,11656,550,2263,1031,78,494,2507,4733,0,N,N,N,N,18041,12367,5574,1323,1534,849,470406,392718,52360,3420,13895,1142,20075,470406,122993,2649,107223,1219,11902,347413,290038,36094,1045,11622,0,1575,7039,346,6693,193880
320,25015,"5,559","23,457","24,151","46,210",5.6,23.6,24.3,46.5,MA,hampshire county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25015,Hampshire County,545.21,527.26,299.8,118.7,1224,MA,Hampshire,1,118.0,140.0,11.0,11,161197,34945,MA,"Hampshire County, MA",2,2,1,"91,522","88,754","2,768",3.0,"$74,456 ",93.3,MA,Hampshire County,2,2,2,2,"15,397","12,778","18,016",11.1,9.2,13.0,"2,182","1,624","2,740",9.4,7.0,11.8,"1,488","1,064","1,912",8.4,6.0,10.8,"74,456","70,377","78,535","hampshire county, ma",2.7,1.6,18332,750,3,7,3,161197,68626.0,74422.0,79570.0,81621.0,82956.0,0.5616384460700026,0.6944183171642794,0.7147040341837376,0.7027480672866052,0.6674261054052751,472,"Hampshire County, Massachusetts",161355,75097,86258,5164,5337,7924,18947,23508,15768,14937,20126,11538,10138,17349,7539,3080,37.6,23568,141027,137787,115485,34026,27968,137787,63036,74751,27968,12039,15929,161355,155997,5358,155997,140335,4378,731,417,N,N,N,N,9251,2673,3377,557,204,594,975,871,57,N,N,N,N,1559,5358,1771,416,1531,0,161355,145054,7214,1334,10872,N,2608,161355,9323,1165,5310,57,2791,152032,134558,4337,382,9114,57,54,3530,0,3530,64058
321,25017,"76,765","218,287","205,211","616,179",6.9,19.6,18.4,55.2,MA,middlesex county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25017,Middlesex County,847.06,817.82,1837.9,748.3,1225,MA,Middlesex,11,4474.0,3756.0,206.0,216,1582857,319971,MA,"Middlesex County, MA",1,1,1,"923,768","898,786","24,982",2.7,"$100,374 ",125.8,MA,Middlesex County,1,1,1,1,"113,717","104,416","123,018",7.3,6.7,7.9,"25,043","21,490","28,596",8.0,6.9,9.1,"16,477","13,848","19,106",7.2,6.1,8.3,"100,374","99,103","101,645","middlesex county, ma",5.3,6.8,230700,1864,6,23,12,1582857,657048.0,688960.0,726031.0,754170.0,784034.0,0.6149368082697154,0.639894914073386,0.639757806484847,0.6255936990333745,0.6636957070739279,36,"Middlesex County, Massachusetts",1614714,790337,824377,85643,88292,88462,102800,114506,251457,211815,216837,110101,98741,139129,72937,33994,38.4,318633,1335097,1296081,1230238,303846,246060,1296081,627394,668687,246060,106491,139569,1614714,1560891,53823,1560891,1226390,87875,4099,4164,N,N,N,N,198986,58526,75621,3919,4678,10842,10776,34624,1448,N,N,N,N,42028,53823,15841,3008,19991,856,1614714,1273494,110172,12049,225256,1941,50939,1614714,133371,14349,32889,3353,82780,1481343,1146805,80813,2064,198139,893,10098,42531,4683,37848,641484
322,25021,"29,903","95,171","104,770","258,768",6.1,19.5,21.4,53.0,MA,norfolk county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25021,Norfolk County,444.35,396.11,1693.6,682.5,1227,MA,Norfolk,4,1219.0,1095.0,59.0,59,694389,155147,MA,"Norfolk County, MA",1,1,1,"393,159","381,505","11,654",3.0,"$100,184 ",125.5,MA,Norfolk County,1,1,1,1,"44,959","39,763","50,155",6.5,5.7,7.3,"8,675","6,978","10,372",5.9,4.7,7.1,"5,957","4,713","7,201",5.5,4.4,6.6,"100,184","97,608","102,760","norfolk county, ma",4.9,6.8,159808,1353,3,22,15,694389,317177.0,331137.0,344916.0,356523.0,361562.0,0.5941477471569502,0.6021435236775111,0.5818083243456378,0.5685860379274268,0.6135019719992698,677,"Norfolk County, Massachusetts",705388,338835,366553,37698,38945,43305,45466,43776,91031,88890,98848,51971,46500,66183,34259,18516,40.7,147526,576828,557862,533525,146246,118958,557862,263909,293953,118958,50510,68448,705388,689556,15832,689556,539996,53112,1845,1209,N,N,N,N,83337,20340,38049,3708,1560,4468,11079,4133,75,N,N,N,N,11827,15832,3677,896,6777,505,705388,553294,59210,3270,91730,643,14052,705388,33646,2108,8399,1701,21438,671742,521928,49862,1017,82567,40,3260,13068,512,12556,280289
323,25023,"25,173","99,134","100,674","130,354",7.1,27.9,28.3,36.7,MA,plymouth county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25023,Plymouth County,1093.25,659.08,750.9,303.7,1228,MA,Plymouth,3,853.0,435.0,47.0,47,509114,119899,MA,"Plymouth County, MA",1,1,1,"284,938","274,968","9,970",3.5,"$89,678 ",112.4,MA,Plymouth County,1,1,1,1,"31,285","26,594","35,976",6.2,5.3,7.1,"7,992","5,897","10,087",7.3,5.4,9.2,"5,668","4,115","7,221",6.9,5.0,8.8,"89,678","87,124","92,232","plymouth county, ma",2.3,1.6,15902,292,2,6,5,509114,211577.0,233297.0,249828.0,256531.0,266863.0,0.5453144717998648,0.5365606930221992,0.527655026658341,0.5139534793065945,0.5077998823366296,377,"Plymouth County, Massachusetts",518132,252706,265426,27274,31448,30145,34392,31955,56984,59178,75307,40296,37547,56045,26900,10661,43.0,110245,421771,407887,389092,115888,93606,407887,196082,211805,93606,41291,52315,518132,504629,13503,504629,428704,51695,2531,1136,N,N,N,N,7949,996,3038,533,0,537,1659,1186,58,N,N,N,N,15087,13503,3933,2447,1969,811,518132,438683,59350,4433,10264,N,19075,518132,21097,1952,8759,725,9661,497035,416832,50698,236,7949,58,9772,11490,2631,8859,208087
324,25025,"79,176","122,750","100,097","244,827",14.5,22.4,18.3,44.8,MA,suffolk county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25025,Suffolk County,120.22,58.15,12415.6,5425.6,1229,MA,Suffolk,10,5844.0,5363.0,453.0,447,780685,125537,MA,"Suffolk County, MA",1,1,1,"456,319","442,599","13,720",3.0,"$68,743 ",86.1,MA,Suffolk County,1,1,1,1,"133,144","124,468","141,820",17.5,16.4,18.6,"31,609","27,902","35,316",24.1,21.3,26.9,"22,054","19,076","25,032",24.4,21.1,27.7,"68,743","66,071","71,415","suffolk county, ma",9.2,23.7,614647,7663,15,46,33,780614,217000.0,240645.0,269221.0,289098.0,308741.0,0.7137695852534562,0.7587608302686529,0.7693567738029351,0.7744640225805782,0.7959778584638905,37,"Suffolk County, Massachusetts",807252,390462,416790,41775,35981,34328,54446,77678,188770,104403,89156,44039,39724,56509,28760,11683,32.9,133658,688543,673594,623073,118570,96952,673594,322762,350832,96952,41061,55891,807252,750027,57225,750027,443247,175761,4845,2498,N,N,N,N,71303,11263,33872,2226,1261,2702,13748,6231,165,N,N,N,N,57053,57225,36367,1733,6633,1378,807252,494056,218764,6850,80260,704,66054,807252,188744,10820,39551,3297,135076,618508,359296,160450,1708,69917,165,6092,20880,3358,17522,342069
325,25027,"54,112","158,830","148,585","202,881",9.6,28.1,26.3,35.9,MA,worcester county,737508.0,737501.0,737501.0,737501.0,737501.0,737501.0,737500.0,737495.0,25027,Worcester County,1579.19,1510.77,528.6,216.3,1230,MA,Worcester,8,3234.0,2507.0,119.0,169,818249,170081,MA,"Worcester County, MA",2,2,1,"450,670","434,714","15,956",3.5,"$71,767 ",89.9,MA,Worcester County,2,2,2,2,"72,636","64,781","80,491",9.0,8.0,10.0,"18,414","15,279","21,549",10.8,9.0,12.6,"12,592","10,223","14,961",9.9,8.0,11.8,"71,767","69,837","73,697","worcester county, ma",2.3,1.2,23913,355,3,6,1,818249,310148.0,340636.0,363590.0,369112.0,383705.0,0.560277673884726,0.5640683897180568,0.5558651228031574,0.5370835952231301,0.5180490220351572,378,"Worcester County, Massachusetts",830839,409838,421001,44457,46773,51176,56046,56538,108503,100554,118310,62675,55965,76499,37747,15596,40.0,174421,677563,656418,619742,164086,129842,656418,320601,335817,129842,58023,71819,830839,802264,28575,802264,689588,44256,3423,1371,N,N,N,N,41100,13315,9807,1436,672,947,8055,6868,561,N,N,N,N,25388,28575,10041,2651,6410,898,830839,714439,58243,6511,49170,1615,31758,830839,98988,7172,54611,2234,34971,731851,626563,39075,1060,41028,561,4895,18669,1499,17170,336474
326,26005,"7,278","29,465","23,472","17,640",9.3,37.8,30.1,22.7,MI,allegan county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26005,Allegan County,1833.29,825.23,135.0,59.9,1233,MI,Allegan,1,25.0,25.0,0.0,0,114145,24717,MI,"Allegan County, MI",4,5,0,"62,239","60,206","2,033",3.3,"$62,247 ",109.9,MI,Allegan County,4,5,4,5,"12,429","10,742","14,116",10.7,9.2,12.2,"3,771","3,105","4,437",13.6,11.2,16.0,"2,577","2,048","3,106",12.5,9.9,15.1,"62,247","58,055","66,439","allegan county, mi",0.2,0.1,1741,15,0,1,0,114145,44891.0,53907.0,55279.0,52619.0,55786.0,0.3451694103495133,0.3590442799636411,0.4371461133522676,0.39540850263212907,0.3235578819058545,155,"Allegan County, Michigan",117327,58153,59174,7086,7547,8695,7491,6457,13771,14467,15195,9904,6906,12024,5790,1994,40.2,28357,92850,88970,85543,24630,19808,88970,43929,45041,19808,9022,10786,117327,115542,1785,115542,108456,2355,391,404,N,N,N,N,993,N,N,N,N,N,N,N,0,N,N,N,N,3334,1785,280,955,256,0,117327,110209,2867,1591,1281,N,3364,117327,8712,N,N,N,N,108615,103458,2320,404,993,0,35,1405,0,1405,51517
327,26017,"7,778","26,000","26,941","14,173",10.4,34.7,36.0,18.9,MI,bay county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26017,Bay County,630.72,442.3,243.7,109.0,1239,MI,Bay,1,328.0,387.0,32.0,32,105350,27300,MI,"Bay County, MI",3,2,1,"50,352","47,942","2,410",4.8,"$50,576 ",89.3,MI,Bay County,3,2,3,2,"16,044","14,236","17,852",15.6,13.8,17.4,"5,116","4,398","5,834",24.8,21.3,28.3,"3,562","3,055","4,069",23.2,19.9,26.5,"50,576","48,303","52,849","bay county, mi",2.8,1.6,20793,309,3,27,0,105350,51636.0,57059.0,57428.0,53381.0,52977.0,0.5471182895654195,0.5441560490019103,0.5674757957790625,0.5222270096101609,0.4085169035619231,577,"Bay County, Michigan",103923,51291,52632,5135,6587,5055,6857,5714,12278,11739,13165,7477,9059,11821,5985,3051,43.3,21083,86290,82840,78324,25790,20857,82840,40753,42087,20857,9439,11418,103923,101603,2320,101603,98807,1851,512,353,N,N,N,N,473,N,N,N,N,N,N,N,0,N,N,N,N,119,2320,N,N,N,N,103923,100890,3347,1287,681,N,171,103923,5636,N,N,N,N,98287,93421,1816,353,473,0,0,2224,0,2224,48345
328,26021,"11,190","31,103","35,501","29,799",10.4,28.9,33.0,27.7,MI,berrien county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26021,Berrien County,1581.47,567.75,276.2,135.5,1241,MI,Berrien,2,311.0,335.0,20.0,20,154948,39067,MI,"Berrien County, MI",3,2,1,"73,328","70,176","3,152",4.3,"$51,509 ",90.9,MI,Berrien County,3,2,3,2,"23,151","20,201","26,101",15.3,13.3,17.3,"6,898","5,603","8,193",21.1,17.1,25.1,"4,423","3,452","5,394",18.4,14.4,22.4,"51,509","48,446","54,572","berrien county, mi",0.2,0.1,55,2,0,0,0,154948,65241.0,74671.0,77666.0,72497.0,72031.0,0.4315077941785074,0.4398762571815029,0.5199315015579533,0.4616053078058402,0.40947647540642224,774,"Berrien County, Michigan",154141,75406,78735,8824,9277,9794,9796,9015,17258,17740,19456,10157,12356,17326,8456,4686,42.1,33571,123766,120570,113882,37757,30468,120570,58562,62008,30468,13555,16913,154141,148436,5705,148436,121712,21589,1276,862,N,N,N,N,2842,911,453,316,88,636,166,272,0,N,N,N,N,1431,5705,2900,684,1103,0,154141,127319,24903,1685,4166,N,2055,154141,8802,7119,595,23,1065,145339,114819,21505,862,2842,0,344,4967,54,4913,77645
329,26025,"8,123","33,106","30,526","19,318",8.9,36.4,33.5,21.2,MI,calhoun county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26025,Calhoun County,718.35,706.23,192.8,86.4,1243,MI,Calhoun,2,262.0,298.0,32.0,32,134327,31227,MI,"Calhoun County, MI",3,2,1,"62,865","60,219","2,646",4.2,"$48,413 ",85.5,MI,Calhoun County,3,2,3,2,"22,602","20,127","25,077",17.3,15.4,19.2,"8,196","7,042","9,350",27.6,23.7,31.5,"5,416","4,490","6,342",25.2,20.9,29.5,"48,413","45,124","51,702","calhoun county, mi",1.6,1.0,10586,136,2,6,0,134327,55080.0,62667.0,64196.0,58327.0,58902.0,0.4958605664488017,0.4769815054175244,0.5383668764408998,0.5017744783719376,0.4101218973888832,775,"Calhoun County, Michigan",134487,66126,68361,8074,8837,8975,8619,7752,16799,15349,17611,8496,9928,13532,6792,3723,40.4,30702,106995,103785,97512,28945,24047,103785,49873,53912,24047,10873,13174,134487,128430,6057,128430,109046,13948,1653,789,N,N,N,N,3634,N,N,N,N,N,N,N,0,N,N,N,N,1013,6057,3748,1036,855,74,134487,114887,17810,1939,4571,N,1235,134487,7187,5413,218,28,1528,127300,103892,13685,789,3634,0,106,5194,0,5194,60879
330,26037,"3,110","14,346","19,007","16,716",5.8,27.0,35.7,31.4,MI,clinton county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26037,Clinton County,574.56,566.41,133.1,54.2,1249,MI,Clinton,1,59.0,25.0,2.0,2,77321,16938,MI,"Clinton County, MI",2,2,1,"41,047","39,744","1,303",3.2,"$70,967 ",125.3,MI,Clinton County,2,2,2,2,"5,896","4,969","6,823",7.5,6.3,8.7,"1,486","1,142","1,830",8.6,6.6,10.6,940,681,"1,199",7.3,5.3,9.3,"70,967","66,415","75,519","clinton county, mi",0.4,0.2,6889,94,0,2,1,77321,32199.0,37807.0,40381.0,39235.0,40655.0,0.4159756514177459,0.4095273362075806,0.4954062554171516,0.4636421562380528,0.4056573607182388,473,"Clinton County, Michigan",79332,39134,40198,4334,4224,5938,5094,5304,9530,9789,10429,5422,5648,8301,4304,1015,40.0,17755,63482,61577,59010,17266,13620,61577,30075,31502,13620,6237,7383,79332,77879,1453,77879,74461,1975,546,152,N,N,N,N,1161,N,N,N,N,N,N,N,0,N,N,N,N,130,1453,N,N,N,N,79332,75914,2763,323,1676,N,130,79332,3601,N,N,N,N,75731,71102,1975,110,1161,0,17,1366,0,1366,31967
331,26045,"4,658","21,320","29,812","20,445",6.1,28.0,39.1,26.8,MI,eaton county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26045,Eaton County,579.43,575.17,187.4,81.8,1253,MI,Eaton,2,45.0,45.0,0.0,0,108586,26110,MI,"Eaton County, MI",2,2,1,"56,986","55,009","1,977",3.5,"$66,716 ",117.8,MI,Eaton County,2,2,2,2,"9,987","8,536","11,438",9.3,8.0,10.6,"2,720","2,120","3,320",12.2,9.5,14.9,"1,807","1,312","2,302",11.0,8.0,14.0,"66,716","63,492","69,940","eaton county, mi",0.8,0.4,15728,93,0,3,1,108586,49272.0,55755.0,57616.0,54788.0,56221.0,0.4710789089137847,0.455761815083849,0.5335670647042489,0.5094728772723954,0.4435709076679533,38,"Eaton County, Michigan",109826,54390,55436,5539,6001,6990,6680,6798,13962,13824,13779,7032,8941,12199,6171,1910,40.8,22484,90077,87342,83444,25456,20280,87342,42663,44679,20280,9261,11019,109826,106977,2849,106977,95241,7054,877,509,N,N,N,N,2826,755,426,31,68,248,805,493,0,N,N,N,N,1347,2849,1654,689,288,0,109826,97935,8926,1261,3225,N,1454,109826,6019,5080,419,0,520,103807,90926,7054,509,2826,0,0,2492,0,2492,47669
332,26049,"26,624","88,970","104,807","58,329",9.6,31.9,37.6,20.9,MI,genesee county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26049,Genesee County,649.59,636.98,668.5,301.7,1255,MI,Genesee,3,1047.0,1151.0,109.0,151,410881,93094,MI,"Genesee County, MI",2,2,1,"181,781","172,887","8,894",4.9,"$48,370 ",85.4,MI,Genesee County,2,2,2,2,"75,251","69,709","80,793",18.8,17.4,20.2,"25,855","22,817","28,893",28.9,25.5,32.3,"16,980","14,349","19,611",25.8,21.8,29.8,"48,370","46,383","50,357","genesee county, mi",1.9,1.2,13581,252,1,9,1,410881,190865.0,213775.0,219896.0,202933.0,196296.0,0.6278416681947974,0.6003227692667524,0.6545230472587041,0.6355693751139538,0.5234492806781595,474,"Genesee County, Michigan",406892,195968,210924,23735,22899,28600,25960,25197,50698,46457,53886,29097,29203,41137,22518,7505,40.9,91553,325944,315339,299827,86808,71160,315339,149183,166156,71160,31027,40133,406892,393009,13883,393009,304719,80771,3150,1523,N,N,N,N,4031,879,1027,290,0,793,825,217,66,N,N,N,N,1899,13883,6888,2778,1359,369,406892,317414,89441,5399,6230,547,3165,406892,14198,9490,1301,206,3201,392694,294943,79657,1283,4031,38,232,12510,188,12322,192614
333,26055,"3,181","16,160","23,587","23,173",4.8,24.4,35.7,35.1,MI,grand traverse county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26055,Grand Traverse County,601.31,464.33,187.3,89.6,1258,MI,Grand Traverse,1,409.0,425.0,20.0,20,91222,23009,MI,"Grand Traverse County, MI",5,8,0,"49,157","47,346","1,811",3.7,"$64,591 ",114.0,MI,Grand Traverse County,5,8,5,8,"8,656","7,274","10,038",9.5,8.0,11.0,"2,112","1,607","2,617",11.5,8.7,14.3,"1,386","1,007","1,765",10.2,7.4,13.0,"64,591","60,944","68,238","grand traverse county, mi",2.1,1.1,10476,447,2,4,1,91222,38229.0,46191.0,48733.0,47999.0,51589.0,0.375918805095608,0.3952285077179537,0.4772536063858166,0.4349048938519552,0.4063850820911433,39,"Grand Traverse County, Michigan",92573,46141,46432,4617,4719,6282,5290,4531,11662,10943,11873,7408,6870,11168,4526,2684,42.6,18916,75878,73657,70560,22595,18378,73657,35975,37682,18378,8362,10016,92573,90402,2171,90402,87687,740,286,802,N,N,N,N,508,N,N,N,N,N,N,N,118,N,N,N,N,547,2171,423,1033,303,0,92573,89753,1163,1835,1048,496,581,92573,2723,N,N,N,N,89850,85700,740,802,508,118,102,1880,34,1846,44513
334,26065,"12,738","37,856","56,717","67,150",7.3,21.7,32.5,38.5,MI,ingham county,737508.0,737508.0,737508.0,737500.0,737500.0,737500.0,737500.0,737495.0,26065,Ingham County,560.71,556.12,505.1,218.1,1263,MI,Ingham,2,925.0,966.0,115.0,219,286185,51447,MI,"Ingham County, MI",2,2,1,"150,474","144,991","5,483",3.6,"$52,837 ",93.3,MI,Ingham County,2,2,2,2,"49,916","45,885","53,947",18.1,16.6,19.6,"10,895","8,878","12,912",19.1,15.6,22.6,"7,576","6,104","9,048",18.6,15.0,22.2,"52,837","50,812","54,862","ingham county, mi",4.3,2.8,69396,878,4,18,3,286185,120595.0,133053.0,142729.0,127910.0,131138.0,0.5740785273021269,0.5777923083282601,0.6585487182002256,0.6320616058165898,0.6032576369930912,379,"Ingham County, Michigan",292735,142463,150272,16513,15944,15934,28488,37289,41708,32877,31215,15265,17686,24438,9619,5759,32.1,58406,242032,234329,206967,50376,39816,234329,113094,121235,39816,17536,22280,292735,276383,16352,276383,216991,34341,2230,837,N,N,N,N,20591,3994,6790,747,287,1352,4040,3381,30,N,N,N,N,3593,16352,6667,2204,2938,466,292735,232438,43493,5054,24032,N,5780,292735,23065,17508,2122,1488,1947,269670,202418,33351,669,20350,30,544,12308,0,12308,124135
