FIPS,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
48267,7,9,0,"1,890","1,832",58,3.1,"$42,503 ",70.1
48269,9,12,0,214,208,6,2.8,"$57,925 ",95.5
48271,7,10,0,"1,257","1,198",59,4.7,"$43,192 ",71.2
48273,4,5,0,"13,333","12,671",662,5.0,"$42,605 ",70.3
48275,9,12,0,"1,466","1,413",53,3.6,"$39,726 ",65.5
48277,5,8,0,"23,954","23,049",905,3.8,"$45,767 ",75.5
48279,6,6,0,"5,247","5,015",232,4.4,"$42,700 ",70.4
48281,2,2,1,"9,243","8,900",343,3.7,"$55,151 ",91.0
48283,6,6,0,"4,599","4,487",112,2.4,"$40,072 ",66.1
48285,6,6,0,"8,784","8,507",277,3.2,"$51,128 ",84.3
48287,6,4,0,"9,425","9,132",293,3.1,"$55,834 ",92.1
48289,8,7,0,"6,155","5,846",309,5.0,"$47,065 ",77.6
48291,1,1,1,"32,303","30,414","1,889",5.8,"$52,577 ",86.7
48293,6,6,0,"8,399","8,006",393,4.7,"$43,226 ",71.3
48295,9,12,0,"1,657","1,612",45,2.7,"$57,332 ",94.6
48297,8,7,0,"5,233","5,036",197,3.8,"$48,814 ",80.5
48299,7,11,0,"8,543","8,230",313,3.7,"$54,019 ",89.1
48301,9,12,0,102,98,4,3.9,"$78,637 ",129.7
48303,2,2,1,"157,225","152,414","4,811",3.1,"$50,377 ",83.1
48305,2,2,1,"2,772","2,682",90,3.2,"$43,436 ",71.6
48307,7,9,0,"3,753","3,628",125,3.3,"$42,719 ",70.5
48309,2,2,1,"118,786","114,544","4,242",3.6,"$48,858 ",80.6
48311,9,12,0,740,726,14,1.9,"$64,633 ",106.6
48313,6,6,0,"4,582","4,381",201,4.4,"$45,445 ",75.0
48315,8,7,0,"4,260","4,065",195,4.6,"$38,011 ",62.7
48317,3,2,1,"2,807","2,739",68,2.4,"$56,484 ",93.2
48319,9,10,0,"1,779","1,724",55,3.1,"$49,560 ",81.7
48321,4,3,0,"16,912","15,876","1,036",6.1,"$48,830 ",80.5
48323,5,8,0,"23,789","21,863","1,926",8.1,"$35,594 ",58.7
48325,1,1,1,"21,595","20,849",746,3.5,"$59,304 ",97.8
48327,9,12,0,841,807,34,4.0,"$35,881 ",59.2
48329,3,2,1,"102,277","100,130","2,147",2.1,"$80,189 ",132.3
48331,6,4,0,"9,904","9,360",544,5.5,"$46,720 ",77.1
48333,9,10,0,"1,879","1,813",66,3.5,"$47,068 ",77.6
48335,7,9,0,"2,338","2,235",103,4.4,"$48,529 ",80.0
48337,6,4,0,"9,130","8,837",293,3.2,"$50,542 ",83.4
48339,1,1,1,"275,152","264,818","10,334",3.8,"$77,598 ",128.0
48341,7,8,0,"11,039","10,742",297,2.7,"$53,785 ",88.7
48343,6,6,0,"4,749","4,437",312,6.6,"$41,418 ",68.3
48345,9,12,0,467,450,17,3.6,"$41,009 ",67.6
48347,5,8,0,"28,799","27,675","1,124",3.9,"$45,357 ",74.8
48349,4,3,0,"23,633","22,760",873,3.7,"$46,259 ",76.3
48351,2,2,1,"5,283","4,932",351,6.6,"$43,367 ",71.5
48353,6,5,0,"6,718","6,496",222,3.3,"$42,522 ",70.1
48355,2,2,1,"168,149","160,300","7,849",4.7,"$53,034 ",87.5
48357,7,11,0,"4,487","4,360",127,2.8,"$49,845 ",82.2
48359,2,2,1,908,884,24,2.6,"$56,590 ",93.3
48361,2,2,1,"37,295","35,158","2,137",5.7,"$56,556 ",93.3
48363,6,3,0,"13,504","13,050",454,3.4,"$46,067 ",76.0
48365,6,6,0,"10,684","10,233",451,4.2,"$51,192 ",84.4
48367,1,1,1,"64,740","62,727","2,013",3.1,"$73,718 ",121.6
48369,7,9,0,"4,905","4,791",114,2.3,"$50,539 ",83.4
48371,7,11,0,"6,486","6,253",233,3.6,"$47,008 ",77.5
48373,6,4,0,"17,894","16,994",900,5.0,"$46,017 ",75.9
48375,2,2,1,"55,816","54,188","1,628",2.9,"$41,912 ",69.1
48377,7,11,0,"3,050","2,837",213,7.0,"$37,738 ",62.2
48379,8,4,0,"5,903","5,698",205,3.5,"$47,572 ",78.5
48381,2,2,1,"71,375","69,502","1,873",2.6,"$69,600 ",114.8
48383,6,6,0,"1,896","1,849",47,2.5,"$65,273 ",107.7
48385,9,10,0,"1,060","1,007",53,5.0,"$39,506 ",65.2
48387,6,6,0,"5,094","4,817",277,5.4,"$42,233 ",69.7
48389,7,8,0,"9,126","8,933",193,2.1,"$45,341 ",74.8
48391,6,6,0,"3,160","3,012",148,4.7,"$44,821 ",73.9
48393,9,10,0,436,423,13,3.0,"$67,470 ",111.3
48395,3,2,1,"7,655","7,338",317,4.1,"$44,917 ",74.1
48397,1,1,1,"50,192","48,576","1,616",3.2,"$102,858 ",169.6
48399,6,6,0,"4,628","4,483",145,3.1,"$42,205 ",69.6
48401,3,2,1,"22,296","21,383",913,4.1,"$49,788 ",82.1
48403,8,7,0,"3,568","3,287",281,7.9,"$40,641 ",67.0
48405,9,10,0,"2,987","2,792",195,6.5,"$38,826 ",64.0
48407,8,4,0,"11,518","10,945",573,5.0,"$47,028 ",77.6
48409,2,2,1,"30,351","28,435","1,916",6.3,"$53,559 ",88.3
48411,7,9,0,"2,521","2,445",76,3.0,"$43,827 ",72.3
48413,8,7,0,"1,363","1,323",40,2.9,"$47,317 ",78.0
48415,7,8,0,"6,969","6,731",238,3.4,"$53,059 ",87.5
48417,8,7,0,"1,978","1,932",46,2.3,"$57,126 ",94.2
48419,7,9,0,"11,089","10,609",480,4.3,"$41,961 ",69.2
48421,9,10,0,"1,336","1,300",36,2.7,"$57,052 ",94.1
48423,3,2,1,"107,543","103,634","3,909",3.6,"$56,848 ",93.8
48425,1,1,1,"4,287","4,109",178,4.2,"$63,929 ",105.4
48427,4,5,0,"25,217","22,669","2,548",10.1,"$30,490 ",50.3
48429,7,11,0,"3,987","3,842",145,3.6,"$43,115 ",71.1
48431,8,7,0,582,563,19,3.3,"$59,064 ",97.4
48433,9,12,0,596,575,21,3.5,"$46,915 ",77.4
48435,7,11,0,"1,469","1,413",56,3.8,"$54,774 ",90.3
48437,6,6,0,"2,684","2,569",115,4.3,"$43,084 ",71.1
48439,1,1,1,"1,062,733","1,025,619","37,114",3.5,"$66,059 ",109.0
48441,3,2,1,"65,309","63,237","2,072",3.2,"$48,040 ",79.2
48443,9,12,0,382,369,13,3.4,"$41,413 ",68.3
48445,6,6,0,"5,228","5,013",215,4.1,"$41,268 ",68.1
48447,9,12,0,705,681,24,3.4,"$42,701 ",70.4
48449,7,8,0,"12,947","12,295",652,5.0,"$45,604 ",75.2
48451,3,2,1,"54,959","53,221","1,738",3.2,"$51,393 ",84.8
48453,1,1,1,"721,786","701,382","20,404",2.8,"$76,255 ",125.8
48455,7,8,0,"5,346","5,071",275,5.1,"$40,486 ",66.8
48457,6,6,0,"7,009","6,547",462,6.6,"$44,041 ",72.6
48459,3,2,1,"17,841","17,095",746,4.2,"$48,554 ",80.1
48461,8,7,0,"1,580","1,526",54,3.4,"$53,867 ",88.8
48463,6,3,0,"11,506","11,011",495,4.3,"$39,725 ",65.5
48465,5,8,0,"20,445","19,569",876,4.3,"$44,276 ",73.0
48467,6,4,0,"25,908","25,004",904,3.5,"$51,152 ",84.4
48469,3,2,1,"43,370","41,717","1,653",3.8,"$51,646 ",85.2
48471,4,3,0,"23,970","22,961","1,009",4.2,"$43,681 ",72.0
48473,1,1,1,"22,763","21,786",977,4.3,"$59,807 ",98.6
48475,6,6,0,"6,678","6,506",172,2.6,"$53,621 ",88.4
48477,6,3,0,"14,966","14,419",547,3.7,"$54,332 ",89.6
48479,2,2,1,"116,573","112,190","4,383",3.8,"$44,919 ",74.1
48481,4,3,0,"21,416","20,620",796,3.7,"$48,040 ",79.2
48483,9,10,0,"2,474","2,396",78,3.2,"$48,018 ",79.2
48485,3,2,1,"56,739","54,802","1,937",3.4,"$47,477 ",78.3
48487,6,5,0,"4,993","4,786",207,4.1,"$44,735 ",73.8
48489,6,5,0,"6,381","5,747",634,9.9,"$33,171 ",54.7
48491,1,1,1,"300,336","291,168","9,168",3.1,"$87,817 ",144.8
48493,1,1,1,"24,556","23,806",750,3.1,"$71,207 ",117.4
48495,6,6,0,"4,030","3,917",113,2.8,"$56,781 ",93.6
48497,1,1,1,"30,816","29,753","1,063",3.4,"$66,387 ",109.5
48499,6,6,0,"17,343","16,607",736,4.2,"$48,384 ",79.8
48501,7,9,0,"3,736","3,630",106,2.8,"$61,560 ",101.5
48503,7,11,0,"8,187","7,922",265,3.2,"$49,301 ",81.3
48505,6,5,0,"5,376","5,077",299,5.6,"$33,160 ",54.7
48507,7,9,0,"3,593","3,250",343,9.5,"$30,076 ",49.6
49001,7,9,0,"3,014","2,908",106,3.5,"$55,940 ",78.4
49003,2,2,1,"25,435","24,662",773,3.0,"$62,689 ",87.8
49005,3,2,1,"63,262","61,563","1,699",2.7,"$60,315 ",84.5
49007,7,8,0,"8,477","8,092",385,4.5,"$51,394 ",72.0
49009,9,10,0,410,392,18,4.4,"$58,910 ",82.5
49011,2,2,1,"170,592","165,587","5,005",2.9,"$84,381 ",118.2
49013,7,9,0,"7,724","7,369",355,4.6,"$60,767 ",85.1
49015,7,10,0,"4,342","4,134",208,4.8,"$54,213 ",75.9
49017,9,12,0,"2,789","2,572",217,7.8,"$51,028 ",71.5
49019,7,11,0,"6,084","5,795",289,4.8,"$50,750 ",71.1
49021,4,5,0,"22,815","22,001",814,3.6,"$51,393 ",72.0
49023,2,2,1,"5,574","5,408",166,3.0,"$65,379 ",91.6
49025,6,6,0,"3,798","3,676",122,3.2,"$52,355 ",73.3
49027,7,11,0,"6,239","6,035",204,3.3,"$58,644 ",82.2
49029,2,2,1,"5,446","5,294",152,2.8,"$98,875 ",138.5
49031,9,12,0,482,456,26,5.4,"$40,387 ",56.6
49033,8,7,0,"1,176","1,137",39,3.3,"$60,695 ",85.0
49035,1,1,1,"620,909","602,123","18,786",3.0,"$73,619 ",103.1
49037,7,9,0,"5,755","5,396",359,6.2,"$42,982 ",60.2
49039,6,6,0,"12,476","12,011",465,3.7,"$52,910 ",74.1
49041,7,11,0,"9,879","9,525",354,3.6,"$54,339 ",76.1
49043,4,3,0,"24,320","23,581",739,3.0,"$105,374 ",147.6
49045,1,1,1,"32,612","31,486","1,126",3.5,"$73,584 ",103.1
49047,7,8,0,"13,595","12,954",641,4.7,"$63,631 ",89.1
49049,2,2,1,"299,868","291,391","8,477",2.8,"$75,296 ",105.5
49051,6,3,0,"15,108","14,633",475,3.1,"$85,380 ",119.6
49053,3,2,1,"73,929","71,412","2,517",3.4,"$57,069 ",79.9
49055,9,12,0,"1,435","1,349",86,6.0,"$47,175 ",66.1
49057,2,2,1,"124,592","120,217","4,375",3.5,"$68,106 ",95.4
50001,6,6,0,"20,782","20,248",534,2.6,"$68,878 ",113.1
50003,6,5,0,"18,308","17,732",576,3.1,"$52,510 ",86.2
50005,7,9,0,"14,770","14,289",481,3.3,"$50,368 ",82.7
50007,3,2,1,"96,716","94,732","1,984",2.1,"$74,240 ",121.9
50009,9,8,0,"2,698","2,600",98,3.6,"$43,671 ",71.7
50011,3,2,1,"27,610","26,913",697,2.5,"$61,129 ",100.3
50013,3,2,1,"4,054","3,925",129,3.2,"$67,746 ",111.2
50015,8,7,0,"14,071","13,576",495,3.5,"$60,230 ",98.9
50017,9,8,0,"15,980","15,554",426,2.7,"$62,300 ",102.3
50019,7,11,0,"13,612","13,008",604,4.4,"$48,688 ",79.9
50021,4,5,0,"31,142","30,167",975,3.1,"$51,723 ",84.9
50023,4,5,0,"34,497","33,601",896,2.6,"$61,808 ",101.5
50025,7,9,0,"22,643","21,997",646,2.9,"$54,441 ",89.4
50027,7,8,0,"29,178","28,496",682,2.3,"$57,438 ",94.3
51001,8,6,0,"16,762","16,123",639,3.8,"$42,879 ",59.1
51003,3,2,1,"55,903","54,408","1,495",2.7,"$80,392 ",110.7
51005,6,6,0,"6,948","6,687",261,3.8,"$46,538 ",64.1
51007,1,1,1,"6,240","6,039",201,3.2,"$57,280 ",78.9
51009,2,2,1,"14,984","14,496",488,3.3,"$50,580 ",69.7
51011,2,2,1,"7,083","6,825",258,3.6,"$51,131 ",70.4
51013,1,1,1,"151,720","148,692","3,028",2.0,"$120,950 ",166.6
51015,3,2,1,"36,922","35,929",993,2.7,"$60,556 ",83.4
51017,8,7,0,"2,502","2,439",63,2.5,"$50,564 ",69.6
51019,2,2,1,"38,097","36,934","1,163",3.1,"$61,186 ",84.3
51021,8,7,0,"2,834","2,744",90,3.2,"$47,681 ",65.7
51023,2,2,1,"17,222","16,758",464,2.7,"$71,874 ",99.0
51025,6,4,0,"5,990","5,698",292,4.9,"$41,803 ",57.6
51027,9,10,0,"6,952","6,572",380,5.5,"$32,144 ",44.3
51029,3,2,1,"6,357","6,077",280,4.4,"$45,889 ",63.2
51031,2,2,1,"26,036","25,165",871,3.3,"$51,525 ",71.0
51033,1,1,1,"15,067","14,547",520,3.5,"$67,335 ",92.7
51035,7,9,0,"13,341","12,863",478,3.6,"$41,517 ",57.2
51036,1,1,1,"3,692","3,547",145,3.9,"$56,872 ",78.3
51037,8,7,0,"5,225","5,034",191,3.7,"$41,382 ",57.0
51041,1,1,1,"184,434","179,055","5,379",2.9,"$80,734 ",111.2
51043,1,1,1,"7,545","7,329",216,2.9,"$84,021 ",115.7
51045,2,2,1,"2,286","2,205",81,3.5,"$50,858 ",70.1
51047,1,1,1,"24,178","23,490",688,2.8,"$72,111 ",99.3
51049,8,4,0,"4,636","4,485",151,3.3,"$46,300 ",63.8
51051,9,8,0,"4,495","4,261",234,5.2,"$35,047 ",48.3
51053,1,1,1,"13,470","12,997",473,3.5,"$57,257 ",78.9
51057,6,4,0,"5,493","5,281",212,3.9,"$50,785 ",70.0
51059,1,1,1,"630,229","614,909","15,320",2.4,"$122,035 ",168.1
51061,1,1,1,"36,319","35,375",944,2.6,"$93,462 ",128.7
51063,3,2,1,"8,105","7,884",221,2.7,"$48,315 ",66.5
51065,3,2,1,"13,553","13,214",339,2.5,"$73,463 ",101.2
51067,2,2,1,"26,271","25,464",807,3.1,"$53,522 ",73.7
51069,3,2,1,"46,803","45,591","1,212",2.6,"$77,684 ",107.0
51071,3,2,1,"7,845","7,584",261,3.3,"$50,591 ",69.7
51073,1,1,1,"19,445","18,924",521,2.7,"$70,938 ",97.7
51075,1,1,1,"10,913","10,590",323,3.0,"$89,331 ",123.0
51077,9,12,0,"7,643","7,409",234,3.1,"$37,550 ",51.7
51079,3,2,1,"10,261","10,003",258,2.5,"$67,498 ",93.0
51081,6,4,0,"4,388","4,227",161,3.7,"$43,533 ",60.0
51083,6,6,0,"15,201","14,578",623,4.1,"$43,096 ",59.4
51085,1,1,1,"58,367","56,844","1,523",2.6,"$91,028 ",125.4
51087,1,1,1,"180,933","175,546","5,387",3.0,"$68,581 ",94.5
51089,4,5,0,"23,565","22,682",883,3.7,"$36,471 ",50.2
51091,8,7,0,"1,253","1,219",34,2.7,"$45,089 ",62.1
51093,1,1,1,"19,135","18,567",568,3.0,"$72,993 ",100.5
51095,1,1,1,"36,069","35,023","1,046",2.9,"$86,541 ",119.2
51097,8,4,0,"3,849","3,732",117,3.0,"$51,124 ",70.4
51099,6,4,0,"13,155","12,768",387,2.9,"$86,619 ",119.3
51101,1,1,1,"9,004","8,741",263,2.9,"$68,724 ",94.7
51103,9,12,0,"5,291","5,061",230,4.3,"$52,814 ",72.7
51105,8,7,0,"8,322","7,980",342,4.1,"$34,796 ",47.9
51107,1,1,1,"216,433","211,128","5,305",2.5,"$140,382 ",193.4
51109,8,4,0,"19,660","19,121",539,2.7,"$63,714 ",87.8
51111,9,12,0,"5,340","5,167",173,3.2,"$41,421 ",57.1
51113,8,4,0,"7,261","7,086",175,2.4,"$60,450 ",83.3
51115,1,1,1,"4,111","3,987",124,3.0,"$61,764 ",85.1
51117,7,9,0,"12,636","12,121",515,4.1,"$44,832 ",61.8
51119,8,4,0,"5,258","5,119",139,2.6,"$54,871 ",75.6
51121,3,2,1,"49,715","48,262","1,453",2.9,"$52,538 ",72.4
51125,3,2,1,"7,399","7,173",226,3.1,"$56,690 ",78.1
51127,1,1,1,"12,070","11,741",329,2.7,"$90,858 ",125.1
51131,8,4,0,"5,382","5,091",291,5.4,"$43,157 ",59.4
51133,9,12,0,"5,556","5,309",247,4.4,"$55,418 ",76.3
51135,6,4,0,"7,226","7,004",222,3.1,"$46,368 ",63.9
51137,6,4,0,"16,967","16,459",508,3.0,"$63,681 ",87.7
51139,6,4,0,"11,849","11,357",492,4.2,"$49,073 ",67.6
51141,8,7,0,"7,438","7,151",287,3.9,"$42,862 ",59.0
51143,4,5,0,"30,546","29,461","1,085",3.6,"$44,710 ",61.6
51145,1,1,1,"13,821","13,447",374,2.7,"$88,475 ",121.9
51147,6,4,0,"10,330","9,936",394,3.8,"$48,450 ",66.7
51149,1,1,1,"14,955","14,414",541,3.6,"$68,133 ",93.8
51153,1,1,1,"241,651","235,070","6,581",2.7,"$106,200 ",146.3
51155,3,2,1,"16,055","15,500",555,3.5,"$50,834 ",70.0
51157,1,1,1,"3,701","3,600",101,2.7,"$71,035 ",97.8
51159,9,12,0,"4,040","3,916",124,3.1,"$49,399 ",68.0
51161,2,2,1,"48,833","47,504","1,329",2.7,"$68,734 ",94.7
51163,6,6,0,"10,514","10,199",315,3.0,"$53,413 ",73.6
51165,3,2,1,"40,737","39,658","1,079",2.6,"$61,375 ",84.5
51167,7,9,0,"11,205","10,727",478,4.3,"$38,966 ",53.7
51169,2,2,1,"9,250","8,951",299,3.2,"$40,161 ",55.3
51171,6,4,0,"22,092","21,465",627,2.8,"$55,283 ",76.1
51173,7,11,0,"13,714","13,169",545,4.0,"$40,972 ",56.4
51175,6,4,0,"9,024","8,772",252,2.8,"$52,741 ",72.6
51177,1,1,1,"66,032","64,026","2,006",3.0,"$86,695 ",119.4
51179,1,1,1,"70,084","68,014","2,070",3.0,"$108,421 ",149.3
51181,8,4,0,"3,716","3,587",129,3.5,"$54,663 ",75.3
51183,1,1,1,"3,822","3,635",187,4.9,"$43,031 ",59.3
51185,5,8,0,"15,905","15,207",698,4.4,"$42,074 ",58.0
51187,1,1,1,"20,094","19,479",615,3.1,"$65,635 ",90.4
51191,2,2,1,"26,683","25,785",898,3.4,"$45,510 ",62.7
51193,6,4,0,"9,367","9,026",341,3.6,"$51,414 ",70.8
51195,7,8,0,"13,198","12,542",656,5.0,"$38,045 ",52.4
51197,6,6,0,"13,694","13,186",508,3.7,"$46,345 ",63.8
51199,1,1,1,"32,590","31,681",909,2.8,"$86,317 ",118.9
51510,1,1,1,"100,409","98,154","2,255",2.2,"$99,425 ",136.9
51520,2,2,1,"7,316","7,045",271,3.7,"$36,903 ",50.8
51530,6,6,0,"3,347","3,243",104,3.1,"$43,390 ",59.8
51540,3,2,1,"26,014","25,352",662,2.5,"$56,997 ",78.5
51550,1,1,1,"121,125","117,440","3,685",3.0,"$78,846 ",108.6
51570,1,1,1,"8,779","8,490",289,3.3,"$56,800 ",78.2
51580,6,6,0,"2,401","2,290",111,4.6,"$40,504 ",55.8
51590,4,5,0,"19,579","18,590",989,5.1,"$36,015 ",49.6
51595,6,4,0,"2,342","2,231",111,4.7,"$36,908 ",50.8
51600,1,1,1,"13,113","12,813",300,2.3,"$105,532 ",145.4
51610,1,1,1,"8,436","8,255",181,2.1,"$137,551 ",189.5
51620,6,4,0,"3,587","3,430",157,4.4,"$37,327 ",51.4
51630,1,1,1,"13,690","13,214",476,3.5,"$58,448 ",80.5
51640,7,9,0,"2,946","2,844",102,3.5,"$36,571 ",50.4
51650,1,1,1,"64,378","61,782","2,596",4.0,"$54,763 ",75.4
51660,3,2,1,"24,736","23,879",857,3.5,"$42,640 ",58.7
51670,1,1,1,"9,703","9,240",463,4.8,"$42,568 ",58.6
51678,6,6,0,"2,074","1,977",97,4.7,"$48,726 ",67.1
51680,2,2,1,"35,927","34,490","1,437",4.0,"$43,200 ",59.5
51683,1,1,1,"21,856","21,271",585,2.7,"$79,141 ",109.0
51685,1,1,1,"8,944","8,702",242,2.7,"$77,032 ",106.1
51690,4,5,0,"5,456","5,203",253,4.6,"$33,892 ",46.7
51700,1,1,1,"88,872","85,665","3,207",3.6,"$50,283 ",69.3
51710,1,1,1,"111,524","107,496","4,028",3.6,"$48,519 ",66.8
51720,7,8,0,"1,659","1,594",65,3.9,"$34,442 ",47.4
51730,1,1,1,"13,120","12,322",798,6.1,"$37,049 ",51.0
51735,1,1,1,"6,288","6,119",169,2.7,"$96,057 ",132.3
51740,1,1,1,"44,095","42,303","1,792",4.1,"$47,343 ",65.2
51750,3,2,1,"8,301","7,993",308,3.7,"$39,254 ",54.1
51760,1,1,1,"117,259","113,125","4,134",3.5,"$48,747 ",67.1
51770,2,2,1,"48,774","47,199","1,575",3.2,"$42,715 ",58.8
51775,2,2,1,"12,993","12,610",383,2.9,"$57,274 ",78.9
51790,3,2,1,"11,920","11,578",342,2.9,"$47,319 ",65.2
51800,1,1,1,"44,014","42,595","1,419",3.2,"$69,753 ",96.1
51810,1,1,1,"232,342","225,695","6,647",2.9,"$76,520 ",105.4
51820,3,2,1,"10,461","10,123",338,3.2,"$47,117 ",64.9
51830,1,1,1,"6,729","6,458",271,4.0,"$52,845 ",72.8
51840,3,2,1,"14,588","14,161",427,2.9,"$51,456 ",70.9
53001,6,5,0,"9,479","8,968",511,5.4,"$52,012 ",70.3
53003,3,2,1,"10,153","9,711",442,4.4,"$49,776 ",67.2
53005,2,2,1,"99,084","93,924","5,160",5.2,"$69,212 ",93.5
53007,3,2,1,"45,580","43,517","2,063",4.5,"$57,243 ",77.3
53009,5,8,0,"28,030","26,240","1,790",6.4,"$57,183 ",77.3
53011,1,1,1,"230,353","219,230","11,123",4.8,"$73,971 ",99.9
53013,3,2,1,"1,789","1,689",100,5.6,"$53,700 ",72.5
53015,3,2,1,"45,923","43,194","2,729",5.9,"$58,624 ",79.2
53017,3,2,1,"21,603","20,452","1,151",5.3,"$65,912 ",89.0
53019,9,12,0,"2,488","2,196",292,11.7,"$40,468 ",54.7
53021,2,2,1,"41,496","38,981","2,515",6.1,"$60,483 ",81.7
53023,8,7,0,901,849,52,5.8,"$50,185 ",67.8
53025,5,8,0,"46,386","43,492","2,894",6.2,"$53,688 ",72.5
53027,4,5,0,"28,109","26,217","1,892",6.7,"$48,763 ",65.9
53029,4,3,0,"34,628","32,818","1,810",5.2,"$65,987 ",89.1
53031,6,6,0,"12,156","11,448",708,5.8,"$55,893 ",75.5
53033,1,1,1,"1,258,687","1,215,220","43,467",3.5,"$94,822 ",128.1
53035,2,2,1,"122,885","117,172","5,713",4.6,"$76,530 ",103.4
53037,4,3,0,"22,541","21,351","1,190",5.3,"$55,624 ",75.1
53039,6,4,0,"10,076","9,503",573,5.7,"$56,503 ",76.3
53041,4,3,0,"33,752","31,630","2,122",6.3,"$57,019 ",77.0
53043,8,7,0,"5,069","4,823",246,4.9,"$53,326 ",72.0
53045,4,3,0,"24,274","22,743","1,531",6.3,"$58,239 ",78.7
53047,6,6,0,"20,808","19,477","1,331",6.4,"$48,345 ",65.3
53049,7,9,0,"8,403","7,825",578,6.9,"$46,365 ",62.6
53051,2,2,1,"4,812","4,467",345,7.2,"$49,750 ",67.2
53053,1,1,1,"424,137","402,190","21,947",5.2,"$75,022 ",101.3
53055,9,12,0,"8,160","7,839",321,3.9,"$62,249 ",84.1
53057,3,2,1,"60,278","57,152","3,126",5.2,"$70,955 ",95.9
53059,1,1,1,"5,335","5,036",299,5.6,"$64,344 ",86.9
53061,1,1,1,"430,470","414,289","16,181",3.8,"$87,096 ",117.7
53063,2,2,1,"244,056","231,302","12,754",5.2,"$59,408 ",80.3
53065,2,2,1,"18,379","17,070","1,309",7.1,"$51,183 ",69.1
53067,2,2,1,"137,697","131,144","6,553",4.8,"$72,400 ",97.8
53069,8,4,0,"1,317","1,231",86,6.5,"$55,692 ",75.2
53071,3,2,1,"29,270","27,887","1,383",4.7,"$57,329 ",77.4
53073,3,2,1,"111,670","106,375","5,295",4.7,"$62,262 ",84.1
53075,4,5,0,"23,685","22,660","1,025",4.3,"$45,389 ",61.3
53077,3,2,1,"129,176","120,986","8,190",6.3,"$51,377 ",69.4
54001,6,6,0,"6,816","6,407",409,6.0,"$39,776 ",90.3
54003,2,2,1,"56,576","54,264","2,312",4.1,"$59,619 ",135.4
54005,3,2,1,"7,452","6,994",458,6.1,"$38,110 ",86.5
54007,8,7,0,"5,085","4,727",358,7.0,"$39,292 ",89.2
54009,3,2,1,"9,822","9,219",603,6.1,"$48,342 ",109.8
54011,2,2,1,"41,287","39,332","1,955",4.7,"$39,790 ",90.4
54013,8,7,0,"2,417","2,165",252,10.4,"$36,384 ",82.6
54015,3,2,1,"3,113","2,850",263,8.4,"$35,983 ",81.7
54017,9,8,0,"3,968","3,810",158,4.0,"$44,725 ",101.6
54019,3,2,1,"15,785","14,770","1,015",6.4,"$37,867 ",86.0
54021,7,10,0,"2,379","2,229",150,6.3,"$38,173 ",86.7
54023,7,12,0,"5,799","5,470",329,5.7,"$42,146 ",95.7
54025,6,6,0,"15,611","14,811",800,5.1,"$37,665 ",85.5
54027,3,2,1,"10,509","10,063",446,4.2,"$44,442 ",100.9
54029,3,2,1,"12,846","12,088",758,5.9,"$47,299 ",107.4
54031,6,6,0,"5,738","5,420",318,5.5,"$43,573 ",98.9
54033,5,8,0,"34,132","32,590","1,542",4.5,"$47,942 ",108.9
54035,6,6,0,"16,374","15,725",649,4.0,"$48,731 ",110.7
54037,1,1,1,"29,579","28,596",983,3.3,"$75,027 ",170.4
54039,3,2,1,"82,263","78,000","4,263",5.2,"$41,926 ",95.2
54041,7,9,0,"6,560","6,187",373,5.7,"$40,691 ",92.4
54043,2,2,1,"7,112","6,618",494,6.9,"$39,766 ",90.3
54045,6,5,0,"10,624","9,878",746,7.0,"$34,894 ",79.2
54047,7,10,0,"4,470","4,048",422,9.4,"$27,292 ",62.0
54049,4,5,0,"25,169","23,730","1,439",5.7,"$46,244 ",105.0
54051,3,2,1,"14,237","13,413",824,5.8,"$50,064 ",113.7
54053,6,5,0,"9,832","9,139",693,7.0,"$43,050 ",97.8
54055,4,5,0,"20,928","19,608","1,320",6.3,"$37,860 ",86.0
54057,3,2,1,"12,262","11,586",676,5.5,"$48,578 ",110.3
54059,7,9,0,"6,881","6,361",520,7.6,"$32,917 ",74.7
54061,3,2,1,"53,305","51,127","2,178",4.1,"$51,070 ",116.0
54063,8,7,0,"5,777","5,500",277,4.8,"$38,171 ",86.7
54065,8,7,0,"7,943","7,602",341,4.3,"$49,487 ",112.4
54067,6,6,0,"9,309","8,709",600,6.4,"$38,572 ",87.6
54069,3,2,1,"21,331","20,349",982,4.6,"$48,689 ",110.6
54071,8,7,0,"3,501","3,369",132,3.8,"$40,415 ",91.8
54073,6,7,0,"2,750","2,574",176,6.4,"$50,768 ",115.3
54075,9,10,0,"3,768","3,533",235,6.2,"$39,467 ",89.6
54077,3,2,1,"15,341","14,539",802,5.2,"$47,101 ",107.0
54079,2,2,1,"26,118","24,829","1,289",4.9,"$61,995 ",140.8
54081,3,2,1,"29,465","27,908","1,557",5.3,"$41,298 ",93.8
54083,7,8,0,"11,987","11,324",663,5.5,"$40,064 ",91.0
54085,8,7,0,"4,326","4,096",230,5.3,"$43,717 ",99.3
54087,6,7,0,"4,924","4,535",389,7.9,"$36,658 ",83.2
54089,6,6,0,"4,198","3,940",258,6.1,"$34,768 ",79.0
