FIPS,Total population,Male,Female,Under 5 years,5 to 9 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),16 years and over,18 years and over,62 years and over,65 years and over,18 years and over!!Male,18 years and over!!Female,65 years and over!!Male,65 years and over!!Female,One race,Two or more races,Exclusively White,Exclusively Black or African American,Margin of Error!!Exclusively Black or African American,Exclusively American Indian and Alaska Native,Exclusively American Indian and Alaska Native!!Cherokee tribal grouping,Exclusively American Indian and Alaska Native!!Chippewa tribal grouping,Exclusively American Indian and Alaska Native!!Navajo tribal grouping,Exclusively American Indian and Alaska Native!!Sioux tribal grouping,Exclusively Asian,Exclusively Asian!!Asian Indian,Exclusively Asian!!Chinese,Exclusively Asian!!Filipino,Exclusively Asian!!Japanese,Exclusively Asian!!Korean,Exclusively Asian!!Vietnamese,Exclusively Asian!!Other Asian,Exclusively Native Hawaiian and Other Pacific Islander,Exclusively Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Exclusively Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Exclusively Native Hawaiian and Other Pacific Islander!!Samoan,Exclusively Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Exclusively Some other race,Interracial White and Black or African American,Interracial White and American Indian and Alaska Native,Interracial White and Asian,Interracial Black or African American and American Indian and Alaska Native,Total White,Total Black or African American,Total American Indian and Alaska Native,Total Asian,Total Native Hawaiian and Other Pacific Islander,Total Some other race,Hispanic or Latino (of any race),Hispanic or Latino (of any race)!!Mexican,Hispanic or Latino (of any race)!!Puerto Rican,Hispanic or Latino (of any race)!!Cuban,Hispanic or Latino (of any race)!!Other Hispanic or Latino,Not Hispanic or Latino,Not Hispanic or Latino!!White alone,Not Hispanic or Latino!!Black or African American alone,Not Hispanic or Latino!!American Indian and Alaska Native alone,Not Hispanic or Latino!!Asian alone,Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino!!Some other race alone,Not Hispanic or Latino!!Two or more races,Not Hispanic or Latino!!Interracial Two races including Some other race,"Not Hispanic or Latino!!Interracial Two races excluding Some other race, and Three or more races",Total housing units
18019,117360,56839,60521,6925,7135,6166,16865,16653,14642,7316,8464,11434,5638,1289,39.1,93457,90816,22881,18361,43378,47438,7717,10644,112768,4592,102369,8287,1234,0,0,0,0,0,695,0,0,0,0,0,0,0,95,0,0,0,0,1322,0,0,0,0,106237,11471,0,1705,795,1322,6509,0,0,0,0,110851,96814,8242,0,640,95,468,4592,0,4592,51096
18035,114772,55362,59410,6026,6892,16240,13320,10916,12943,7070,6581,11005,5741,3185,35.0,95928,93342,24283,19931,44035,49307,8329,11602,111804,2968,101710,7989,837,110,0,0,0,0,1718,0,0,0,0,0,0,0,163,0,0,0,0,114,0,0,0,0,104142,9682,782,2328,470,669,2942,0,0,0,0,111830,99560,7939,110,1718,163,0,2340,0,2340,52731
18039,205560,101432,104128,15471,14797,13505,26351,24804,24948,12995,11763,16764,8828,4138,35.5,155311,148938,36631,29730,72756,76182,12720,17010,196834,8726,175515,9586,2007,690,0,0,0,0,1849,0,0,0,0,0,0,0,358,0,0,0,0,8836,3972,1131,972,289,182959,15325,2815,2998,0,10144,33502,0,0,0,0,172058,153135,9482,146,1849,260,162,7024,51,6973,79495
18043,77781,37644,40137,4429,4562,4397,9966,9952,9843,6497,5079,7549,3201,1684,39.5,62381,60223,15636,12434,29053,31170,5219,7215,75867,1914,70351,4075,636,174,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,72113,5669,275,1154,0,0,2616,0,0,0,0,75165,68217,4014,174,871,0,0,1889,0,1889,33022
18053,65936,31214,34722,3850,3059,5963,6743,7229,8191,4988,4504,6658,4304,1571,41.4,54145,52329,15406,12533,24623,27706,5505,7028,63852,2084,58339,4966,889,88,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,60394,6522,429,302,0,452,2901,0,0,0,0,63035,0,0,0,0,0,0,0,0,0,30494
18057,330086,160882,169204,21691,23958,17178,38113,51017,48172,20791,17256,24820,11542,4946,37.7,251586,241033,51904,41308,115853,125180,17919,23389,319530,10556,284669,12440,1560,25,0,0,0,0,19303,7145,5057,1396,214,597,2598,2296,408,0,0,0,0,2685,3651,350,4651,603,294520,16938,1117,24161,562,3588,13558,6722,2143,0,4693,316528,274236,12314,25,19303,408,1141,9101,0,9101,129530
18059,76351,37401,38950,4588,4658,4343,9574,10027,10427,6172,4078,8105,3669,1174,38.8,60569,58571,14743,12948,28535,30036,6304,6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71919,4756,0,891,0,0,226,0,0,0,0,76125,0,0,0,0,0,0,0,0,0,30586
18063,167009,83439,83570,10008,13390,9077,20258,25560,23549,9321,10994,13788,7245,1884,38.2,130596,125230,29018,22917,61435,63795,9830,13087,163264,3745,144714,11473,1656,61,0,0,0,0,5101,0,0,0,0,0,0,0,71,0,0,0,0,1844,0,0,0,0,147621,14201,0,6227,0,0,6725,0,0,0,0,160284,138304,11473,5,5101,71,1585,3745,381,3364,63172
18067,82366,39675,42691,5046,5503,4583,10127,9664,10519,6082,5246,9014,4540,2363,42.1,65655,63734,18961,15917,30122,33612,6965,8952,80747,1619,72144,6281,1047,761,0,0,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,73697,7599,879,1291,0,434,2847,0,0,0,0,79519,69868,6105,599,1291,0,201,1455,0,1455,39559
18081,156225,76121,80104,9433,11140,10314,20513,20291,20999,9790,8841,13445,7246,2029,37.1,120858,117034,27270,22720,56104,60930,9936,12784,152766,3459,143005,3296,1119,0,0,0,0,0,5313,0,0,0,0,0,0,0,251,0,0,0,0,901,0,0,0,0,146464,4916,0,6605,0,1138,5637,0,0,0,0,150588,138095,3220,0,5313,251,552,3157,0,3157,61792
18085,79344,39626,39718,4458,5031,5600,9541,9814,10184,4702,5849,7692,3828,1548,38.5,62008,60452,16859,13068,29660,30792,6033,7035,78463,881,74508,425,290,651,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,75340,987,687,1292,0,1870,6391,0,0,0,0,72953,68625,425,651,1105,0,1411,736,0,736,38744
18089,484411,234684,249727,28930,29862,30050,59215,60975,61888,33418,33625,46107,23301,10516,39.1,385577,371381,100700,79924,176800,194581,34435,45489,464981,19430,292546,112433,1925,1052,0,0,0,0,7424,2168,1226,2152,179,1103,0,596,405,0,0,0,0,51121,5905,2054,1616,347,309544,121915,4238,9696,1151,59353,93904,77126,12107,800,3871,390507,261043,111564,833,7285,405,459,8918,393,8525,213773
18091,110007,58196,51811,6504,6753,6326,14433,13989,14285,8349,7084,11942,5791,1943,40.4,89123,86585,23978,19676,44997,41588,8822,10854,106430,3577,90465,12635,1114,551,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2710,0,0,0,0,94016,15676,808,280,0,2804,7524,0,0,0,0,102483,86740,12392,462,69,0,356,2464,0,2464,49209
18095,129641,64211,65430,7304,7250,7917,16842,15393,17100,8605,8790,13697,7050,2891,40.2,105105,101604,29730,23638,50275,51329,10461,13177,126917,2724,113549,11218,1141,241,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,1196,1916,372,24,0,116197,13298,666,772,0,1515,5339,3827,640,141,731,124302,109820,11056,241,696,0,127,2362,71,2291,59141
18097,954670,459149,495521,68940,65179,64853,161213,123210,111814,61343,53580,71251,34744,14097,34.5,743414,719459,150319,120092,339160,380299,50476,69616,924730,29940,574159,273100,3552,2438,0,0,0,0,34090,7991,3848,2516,542,1039,1739,16415,592,0,0,0,0,40351,14180,2781,4043,723,599777,292244,7603,40421,1583,45323,101614,71005,5725,1221,23663,853056,519270,270301,1667,33555,592,4223,23448,1370,22078,424396
18105,146917,72119,74798,6183,6252,26157,21135,15416,13610,6918,8125,11357,4465,3224,29.4,126440,123952,22730,19046,60742,63210,8195,10851,142101,4816,125701,4366,725,800,0,0,0,0,10317,2374,4539,1054,117,1575,0,658,0,0,0,0,0,917,2447,200,1493,272,130066,7223,1430,12076,0,917,5145,2673,355,22,2095,141772,122536,4289,458,10317,0,0,4172,0,4172,62067
18109,70116,34971,35145,3865,4517,4221,7744,7845,10185,6321,4550,7181,3089,1462,41.4,55743,53854,14508,11732,26368,27486,5340,6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69860,684,864,0,0,0,1114,0,0,0,0,69002,0,0,0,0,0,0,0,0,0,28476
18127,169594,84184,85410,9325,10095,11527,20314,20818,23161,12276,11810,16416,7900,3079,39.6,136235,132172,34475,27395,64463,67709,12501,14894,164986,4608,153565,6584,958,308,0,0,0,0,2501,0,0,0,0,0,0,0,0,0,0,0,0,2028,1869,341,547,25,158148,8525,721,3213,0,3642,17405,13214,2008,0,2183,152189,140450,6373,292,2501,0,46,2527,15,2512,69387
18141,270771,131804,138967,17716,16988,19841,36085,31554,32235,16541,17899,24807,11722,6631,37.0,213187,206509,53125,43160,99192,107317,18968,24192,260416,10355,209274,36168,1994,1294,0,0,0,0,6770,1197,2067,552,307,505,888,1254,146,0,0,0,0,6764,4908,1221,1411,38,218869,41824,2856,9127,567,8639,24136,18239,604,453,4840,246635,194779,35075,662,6523,146,966,8484,225,8259,117089
18157,193048,98987,94061,11765,9656,32762,26374,20344,18977,9439,8985,13232,5983,3177,28.2,158193,152914,27375,22392,77829,75085,9877,12515,187909,5139,157823,10775,768,617,0,0,0,0,15530,4207,6522,751,133,2633,305,979,0,0,0,0,0,3164,1449,493,1389,56,162741,13370,1294,18157,0,3784,16412,11725,1241,423,3023,176636,145144,10519,448,15472,0,583,4470,42,4428,76740
18163,180974,88305,92669,10765,10973,11846,26048,21965,21266,12188,13070,17208,8411,4504,38.6,146144,141779,37896,30123,67271,74508,12909,17214,177170,3804,153582,19069,1040,156,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,2537,1754,512,1205,0,157187,20966,668,3173,0,2728,4950,0,0,0,0,176024,150836,19011,156,1826,0,705,3490,0,3490,84494
18167,107386,54555,52831,6357,4798,12926,13881,12208,12130,6909,6536,9772,5257,2089,36.3,88250,85693,21054,17118,43024,42669,7110,10008,104229,3157,92707,7547,1203,48,0,0,0,0,2083,0,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,0,95516,9061,1356,2604,0,2018,2922,0,0,0,0,104464,91397,7494,48,2065,0,419,3041,58,2983,47525
18177,65936,31452,34484,4275,3358,4328,8381,7385,8075,4408,4603,6850,3748,1847,40.3,52822,51461,15298,12445,24000,27461,5243,7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61473,5394,600,697,0,0,2066,0,0,0,0,63870,57984,2895,0,539,0,134,2318,0,2318,31442
19013,132408,65131,67277,8248,7424,14178,17435,15641,13297,8419,8147,12031,6682,2505,35.2,106931,103620,26658,21218,50417,53203,9576,11642,130438,1970,110437,13714,791,744,0,0,0,0,3689,0,0,0,0,0,0,0,365,0,0,0,0,1489,1101,33,176,0,112407,14855,1219,4267,0,1671,5893,0,0,0,0,126515,106406,13618,578,3659,286,585,1383,0,1383,58321
19049,90180,44132,46048,6558,7749,4540,13103,14217,11837,5125,3291,6306,2734,1646,35.0,67610,64592,12645,10686,31135,33457,4542,6144,88299,1881,81948,2275,446,145,0,0,0,0,3848,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83829,2577,322,5086,0,0,5544,0,0,0,0,84636,76587,2275,145,3848,0,64,1717,0,1717,38276
19061,96854,47876,48978,7093,5373,6622,12606,10467,11123,7300,6419,9518,5252,2671,38.4,77985,75327,21476,17441,37484,37843,7617,9824,94297,2557,90011,2548,1214,312,0,0,0,0,1318,0,0,0,0,0,0,0,72,0,0,0,0,36,0,0,0,0,92568,4277,842,1788,0,0,2438,0,0,0,0,94416,87758,2491,312,1262,0,36,2557,0,2557,41514
19103,151260,75678,75582,8614,8456,24998,21987,19291,14530,6887,8072,10545,4933,2093,30.3,123730,121078,22936,17571,59229,61849,7578,9993,147776,3484,122765,10576,1085,341,0,0,0,0,9222,1498,2484,244,82,1972,1054,1888,423,0,0,0,0,4449,980,467,920,89,125456,11790,1561,10846,581,4583,8772,5370,379,65,2958,142488,116811,10576,292,9222,423,1916,3248,0,3248,65024
19113,225909,111575,114334,14300,13929,14046,31371,28373,28768,15528,12589,20663,11053,4681,37.8,179264,173329,43613,36397,84260,89069,15932,20465,219945,5964,197791,14183,1960,367,0,0,0,0,5508,1192,512,0,30,407,1660,1707,713,0,0,0,0,1383,2585,763,1151,122,203444,17518,1918,7072,0,1871,7573,5520,329,0,1724,218336,193123,13475,367,5508,593,110,5160,0,5160,98067
19153,487204,240482,246722,34665,32058,30328,74868,67101,60221,33404,24873,37623,18167,7258,35.8,379522,365889,79142,63048,178591,187298,27354,35694,472290,14914,408849,31773,2523,933,0,0,0,0,23806,2971,1045,1316,213,671,3176,14414,262,0,0,0,0,6667,6235,1619,2761,850,421808,40098,5013,27816,959,7966,41544,33300,1471,123,6650,445660,375590,31540,633,23718,262,316,13601,420,13181,204626
19155,93533,45715,47818,5522,5786,5974,11004,11313,11008,6866,6700,9537,4822,2085,39.3,74371,71846,20698,16444,34405,37441,7118,9326,91533,2000,86911,1818,575,313,0,0,0,0,541,0,0,0,0,0,0,0,62,0,0,0,0,1888,444,470,608,24,88836,2286,807,1282,456,1999,7339,0,0,0,0,86194,81796,1715,313,541,62,0,1767,0,1767,40007
19163,173283,85093,88190,11549,11179,10068,22531,22182,22021,11541,11551,15956,8491,3144,38.3,136226,131961,34322,27591,63979,67982,12044,15547,165814,7469,147632,11733,1706,491,0,0,0,0,4702,909,49,371,0,541,1783,1049,175,0,0,0,0,1081,4655,903,1052,33,154545,16965,1618,6364,329,1184,11879,0,0,0,0,161404,137937,11642,205,4702,175,84,6659,0,6659,74655
19169,98105,50223,47882,4854,4953,20385,13442,9751,7753,5039,3878,6531,3626,1405,26.4,83876,81784,13598,11562,42108,39676,5178,6384,94682,3423,83589,1259,795,93,0,0,0,0,8376,1286,5090,618,21,81,626,654,0,0,0,0,0,1365,1770,315,838,304,86708,3343,712,9224,0,1551,3486,2709,153,0,624,94619,81506,1249,93,8278,0,256,3237,0,3237,40766
19193,102539,51134,51405,7009,7555,5776,13506,13360,11299,6268,6818,9056,4733,2010,36.7,77995,75888,19750,15799,37234,38654,6624,9175,99935,2604,89664,4374,492,2067,0,0,0,0,2906,0,0,0,0,0,0,0,137,0,0,0,0,787,0,0,0,0,92197,5516,2199,3426,265,1668,17407,0,0,0,0,85132,74093,4299,2033,2906,60,70,1671,0,1671,42434
20015,66765,33796,32969,3631,4313,4049,7856,8300,8568,4321,4837,5607,3365,1161,38.8,51856,49998,13164,10133,25507,24491,4611,5522,64719,2046,61852,1527,323,516,0,0,0,0,665,0,0,0,0,0,0,0,95,0,0,0,0,64,451,677,687,0,63898,1978,1283,1352,133,257,3353,0,0,0,0,63412,59035,1527,516,665,95,0,1574,52,1522,27082
20045,121436,59910,61526,6059,5657,20625,19005,13526,11815,6208,5538,8898,4007,2395,30.2,101645,99702,18846,15300,49535,50167,7068,8232,116588,4848,98730,5261,1138,4196,622,0,165,385,6983,0,0,0,0,0,0,0,123,0,0,0,0,1295,2151,1219,345,87,103412,7507,5510,7493,0,1736,7739,5019,379,147,2194,113697,95008,4828,2883,6786,0,208,3984,0,3984,51068
20091,597555,294084,303471,37788,39684,34568,81708,83718,77791,38101,36698,52636,22772,11116,37.8,469526,451914,108288,86524,219214,232700,38219,48305,578663,18892,512258,27293,1965,1781,0,0,0,0,30094,13538,4771,662,246,1560,3974,5343,236,0,0,0,0,7001,7749,3695,5173,0,530353,35868,5869,35970,505,8339,46433,36610,929,398,8496,551122,476155,26453,941,30014,183,323,17053,413,16640,244476
20103,81352,43315,38037,5340,5805,3695,10145,12847,9656,5806,5096,7158,3336,1671,38.6,63585,61633,15296,12165,33334,28299,5429,6736,76208,5144,67317,6781,1833,410,0,0,0,0,720,0,0,0,0,0,0,0,49,0,0,0,0,931,1164,366,1162,731,70836,9984,2160,1957,1071,1059,5655,0,0,0,0,75697,64236,5957,355,720,49,0,4380,0,4380,29998
20161,73703,38718,34985,3657,3027,19088,12950,6009,5093,2629,3155,4131,1874,1030,25.0,62424,61515,8492,7035,32737,28778,3251,3784,70229,3474,61179,4717,837,100,0,0,0,0,3560,0,0,0,0,0,0,0,63,0,0,0,0,610,1029,841,954,230,64196,5976,1341,4827,364,729,6272,5115,259,0,898,67431,56380,4594,100,3560,63,0,2734,0,2734,31340
20173,513607,254546,259061,35317,36916,34687,72399,63705,58696,33420,31702,43922,20643,9743,35.7,394965,381686,92200,74308,186922,194764,33409,40899,490788,22819,394951,46536,2637,6261,0,0,0,0,20105,3389,1241,1012,323,1062,9124,3954,166,0,0,0,0,22769,7612,4869,4295,491,414885,56013,13049,27048,2798,24539,76529,66862,1814,1159,6694,437078,348296,44619,3979,19838,166,345,19835,251,19584,220923
20177,177499,86456,91043,10685,11135,10581,20807,22350,20754,10849,12766,19335,9826,3615,39.3,140069,135551,40744,32776,64700,70851,14717,18059,170332,7167,146378,15208,1164,2303,0,0,0,0,2581,0,0,0,0,0,0,0,73,0,0,0,0,3789,3295,1041,906,199,152947,19559,4143,4072,367,4500,22415,19050,969,102,2294,155084,130470,14652,2164,2581,0,183,5034,172,4862,80187
20209,165324,81865,83459,13318,13344,10090,23865,22722,18834,10733,8726,12322,6417,1605,34.3,123484,119204,25518,20344,58412,60792,8769,11575,158131,7193,95143,34860,2516,618,0,0,0,0,7957,0,0,0,0,0,0,0,1379,0,0,0,0,18174,3061,1112,801,332,101737,39036,2887,9014,0,19278,48472,39289,848,175,8160,116852,66617,34053,529,7957,1379,252,6065,405,5660,68301
21015,131533,65940,65593,9034,8706,7301,17788,17679,17871,9238,7267,10778,5187,1398,38.2,101655,97879,21440,17363,47629,50250,7821,9542,126820,4713,119189,3903,1892,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,0,123902,5469,0,4107,0,1937,5702,0,0,0,0,125831,114980,3903,0,2300,0,0,4648,136,4512,50035
21029,81069,40530,40539,3887,3522,4675,10094,11112,11832,5867,5280,8216,4006,876,40.8,66088,63825,16619,13098,31510,32315,6279,6819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78236,1565,550,933,0,1185,1701,0,0,0,0,79368,0,0,0,0,0,0,0,0,0,31948
21037,93152,45006,48146,5510,5831,6921,13685,10938,11405,6615,6515,8677,4319,1829,38.5,76020,73749,17875,14825,35147,38602,6562,8263,92085,1067,87558,3016,498,214,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,88625,3686,343,1212,0,0,2008,0,0,0,0,91144,85903,3016,214,944,0,0,1067,0,1067,40545
21047,71671,37000,34671,7034,5553,9714,11994,6894,6205,2714,3683,4930,2720,1220,28.2,53933,52666,10875,8870,28030,24636,3801,5069,69291,2380,50090,15698,1544,410,0,0,0,0,1394,0,0,0,0,0,0,0,1143,0,0,0,0,556,1177,523,0,0,52174,17139,933,1690,0,925,5808,2429,1840,53,1486,65863,46570,14923,331,1394,1143,277,1225,0,1225,30004
21059,101104,49475,51629,6562,6451,5681,13125,12338,12116,6703,6750,9801,5390,1861,38.0,78526,76403,20692,17052,36672,39731,7329,9723,98142,2962,90215,4299,799,177,0,0,0,0,1809,0,0,0,0,0,0,0,901,0,0,0,0,741,0,0,0,0,93149,6567,438,2202,0,1041,3279,0,0,0,0,97825,88718,4299,177,1809,107,24,2691,0,2691,43375
21067,323780,158158,165622,19582,19326,34856,49709,42549,38019,19681,18282,25515,12966,4478,34.9,262377,256286,54333,42959,123563,132723,18332,24627,310780,13000,240762,47626,1757,356,0,0,0,0,12495,2336,4787,635,1475,369,1291,1602,0,0,0,0,0,9541,5900,1392,2388,95,252655,54600,2343,15804,0,12053,24028,16757,1443,649,5179,299752,228662,46981,77,12495,0,876,10661,820,9841,142688
21093,110356,55818,54538,7070,6901,7556,15539,13374,14316,6657,7280,9340,4885,1620,36.6,86188,83244,19360,15845,41209,42035,6850,8995,105231,5125,86565,12289,1237,901,0,0,0,0,2503,0,0,0,0,0,0,0,403,0,0,0,0,2570,2716,459,968,256,91218,15764,1616,3729,403,3174,6641,0,0,0,0,103715,83467,12137,301,2413,403,777,4217,0,4217,47058
21111,770517,372347,398170,48293,47710,47325,113938,96320,95158,53073,51216,73082,35460,15879,38.6,619256,599723,153452,124421,285119,314604,52782,71639,751702,18815,545801,168182,3563,1914,0,0,0,0,23035,6651,2642,1534,682,2181,2829,6516,27,0,0,0,0,12743,9182,1772,3320,782,561986,180335,5452,27881,645,14313,44010,15458,3928,13014,11610,726507,514041,165552,1619,22908,0,4495,17892,935,16957,347119
21117,166051,81777,84274,11650,13188,10208,25071,21064,20021,11905,10276,14905,6636,2487,36.2,130378,126681,30243,24028,61781,64900,10465,13563,161478,4573,147814,7076,1621,385,0,0,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,4267,1801,359,828,60,151956,10256,804,2764,0,4404,5624,2327,354,46,2897,160427,146629,6993,385,1936,0,48,4436,0,4436,69858
21145,65346,30816,34530,3783,3916,3694,7388,7793,8473,4496,4777,7005,3731,2654,42.8,52815,51093,16568,13390,23754,27339,5282,8108,64137,1209,55544,7164,725,354,0,0,0,0,627,0,0,0,0,0,0,0,67,0,0,0,0,381,0,0,0,0,56753,8120,585,700,0,0,1703,0,0,0,0,63643,54257,7164,179,627,67,140,1209,0,1209,32270
21151,92368,45221,47147,4924,5307,11918,11888,11071,11020,5921,4982,7750,3506,1463,34.5,75534,73887,15599,12719,35884,38003,5656,7063,89947,2421,84080,3960,575,138,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,811,1301,199,463,180,86161,5552,546,1581,0,978,2351,0,0,0,0,90017,82598,3953,138,928,0,170,2230,57,2173,37060
21185,66470,34749,31721,3158,5192,3527,6747,10039,9880,4452,4230,5450,2553,648,39.2,51121,49346,10814,8651,26507,22839,4076,4575,65130,1340,60748,2850,597,82,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,62088,3286,482,1608,0,400,2704,0,0,0,0,63766,58589,2850,82,991,0,68,1186,0,1186,22293
21227,131264,64686,66578,8051,7605,13299,17980,15343,15486,7953,6537,10748,4963,1651,33.0,104852,101187,20941,17362,49276,51911,7905,9457,125566,5698,105739,9620,1834,190,0,0,0,0,6036,0,0,0,0,0,0,0,1328,0,0,0,0,2653,2922,517,344,939,110498,13785,2043,6380,0,3325,7330,4304,47,170,2809,123934,101945,9544,190,6036,1328,15,4876,193,4683,53976
22005,124672,61257,63415,8741,9532,6535,18139,18692,16698,7128,7161,9536,3114,1529,35.8,94484,91422,18429,14179,44033,47389,6224,7955,121378,3294,88992,27087,2311,386,0,0,0,0,1875,0,0,0,0,0,0,0,176,0,0,0,0,2862,0,0,0,0,91381,29318,1317,1939,0,2930,7160,0,0,0,0,117512,84584,27087,386,1875,176,581,2823,68,2755,48685
22015,127185,62135,65050,8084,10262,9468,18581,18328,13473,8209,7153,10598,4911,2125,35.4,99147,95595,22222,17634,46447,49148,7762,9872,125180,2005,89362,29728,741,484,0,0,0,0,2705,0,0,0,0,0,0,0,362,0,0,0,0,2539,264,230,496,0,91098,30256,714,3398,0,3357,8605,5149,986,79,2391,118580,83301,29728,484,2705,0,1247,1115,72,1043,57836
22017,242922,114771,128151,15785,14798,15588,33610,29230,28039,16424,15993,24039,12370,5211,38.0,191124,185187,50596,41620,85710,99477,17385,24235,238066,4856,111397,119870,1445,1255,0,0,0,0,3189,580,204,1222,0,141,888,154,140,0,0,0,0,2215,1684,1023,315,288,115463,122705,2876,4264,275,2919,7006,0,0,0,0,235916,108164,119560,1255,3189,60,74,3614,117,3497,113387
22019,203112,98084,105028,14701,14532,12631,29829,25171,23639,12216,14168,18380,8634,3451,36.2,158015,152827,39644,30465,72873,79954,13251,17214,198777,4335,142512,51649,1221,609,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,1345,2194,903,574,150,146697,53993,1879,3353,0,1536,7666,0,0,0,0,195446,136064,51560,609,2566,0,481,4166,0,4166,92041
22033,440956,210721,230235,28730,28597,45503,64913,52692,47881,25843,26670,37907,18099,6571,34.2,351769,340776,78941,62577,160275,180501,26390,36187,429062,11894,205202,204056,2382,279,0,0,0,0,12497,1666,3036,1285,484,274,5174,578,0,0,0,0,0,7028,4181,1442,3584,236,215998,210024,3420,17082,0,7845,18539,5872,664,1064,10939,422417,195000,203137,279,12497,0,260,11244,541,10703,195199
22045,70941,34109,36832,4882,3885,4842,8252,8301,8954,4932,4860,6346,3209,826,37.4,54815,52787,12904,10381,24933,27854,4683,5698,69229,1712,44079,22855,829,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,45475,24274,0,2360,0,0,3051,0,0,0,0,67890,41587,22843,0,2044,0,119,1297,0,1297,30735
22051,434051,209971,224080,28563,24722,24023,62919,54162,54413,29961,30401,43668,22509,8064,39.7,348359,338519,90999,74241,161637,176882,32262,41979,421628,12423,268532,118066,3765,1890,0,0,0,0,16431,893,2146,1648,77,198,9428,2041,93,0,0,0,0,16616,2958,1960,3672,127,278494,123034,4833,21769,601,18339,64499,11379,3062,3681,46377,369552,226770,114928,1091,16132,93,522,10016,165,9851,188663
22055,242782,117790,124992,16857,16181,17005,37160,32162,29349,17165,13154,19487,8983,3394,35.4,191441,185434,39820,31864,88835,96599,13795,18069,237645,5137,167641,63982,1715,467,0,0,0,0,4655,0,0,0,0,0,0,0,0,0,0,0,0,900,2114,1175,574,708,171575,66917,2419,5593,0,1284,11277,5207,503,1175,4392,231505,158553,63696,342,4655,0,35,4224,71,4153,104041
22057,98115,47188,50927,5341,7382,5379,14148,10941,13360,5288,7360,8428,5291,1818,38.1,77660,75133,19817,15537,35953,39180,6531,9006,94702,3413,78106,13264,783,1833,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,1218,1041,1578,722,0,81519,14305,3447,1039,0,1254,4297,0,0,0,0,93818,75238,13219,1779,281,0,97,3204,0,3204,41623
22063,139567,68578,70989,9869,9177,8431,19331,19365,18734,6672,9173,11358,5997,1584,37.1,108994,103862,23796,18939,50263,53599,8380,10559,136189,3378,124284,7246,1912,375,0,0,0,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,3073,0,0,0,0,127662,9183,0,1211,0,3073,5365,0,0,0,0,134202,121992,7246,375,1211,0,0,3378,0,3378,58285
22071,391006,185255,205751,23003,19199,24441,69532,53523,46427,27705,24552,35816,15826,5890,37.3,320960,312882,72993,57532,145707,167175,24734,32798,382878,8128,133177,231314,1771,706,0,0,0,0,10870,970,2365,803,0,57,5565,1110,0,0,0,0,0,6811,3138,1159,1112,235,140101,235836,2427,12607,314,8515,21962,5927,830,1548,13657,369044,119239,229793,516,10854,0,2433,6209,109,6100,191620
22073,154475,74556,79919,10395,12250,9891,22358,18717,17860,8359,10593,13420,7236,2196,35.5,119885,115312,28191,22852,54368,60944,9608,13244,151904,2571,90466,57839,904,73,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,92841,58906,796,2176,0,2534,3442,0,0,0,0,151033,89635,57762,73,1724,0,0,1839,0,1839,69035
