FIPS,03/29/20_residential,04/05/20_residential,03/29/20_workplaces,04/05/20_workplaces,03/29/20_transit,04/05/20_transit,03/29/20_parks,04/05/20_parks,03/29/20_grocery,04/05/20_grocery,03/29/20retail,04/05/20retail
39049,11.0,12.0,-40.0,-42.0,-47.0,-54.0,106.0,-8.0,-22.0,-25.0,-46.0,-52.0
39051,24.0,21.0,-34.0,-30.0,-38.0,-33.0,,,-20.0,-13.0,-42.0,-37.0
39053,,,-22.0,-17.0,2.0,-21.0,,,-17.0,-6.0,-25.0,-29.0
39055,23.0,23.0,-36.0,-36.0,,,10.0,10.0,-23.0,-24.0,-37.0,-42.0
39057,11.0,11.0,-42.0,-43.0,,,113.0,20.0,-21.0,-22.0,-48.0,-51.0
39059,15.0,14.0,-25.0,-27.0,-20.0,-28.0,,,-25.0,-28.0,-31.0,-39.0
39061,10.0,12.0,-37.0,-40.0,-16.0,-27.0,139.0,35.0,-18.0,-19.0,-45.0,-49.0
39063,25.0,22.0,-45.0,-41.0,-28.0,-32.0,,,-30.0,-20.0,-51.0,-50.0
39065,13.0,13.0,-32.0,-32.0,,,,,-10.0,3.0,-26.0,-31.0
39067,,,-22.0,-20.0,,,,,2.0,5.0,-28.0,-2.0
39069,13.0,13.0,-29.0,-28.0,-26.0,-21.0,,,-18.0,-6.0,-38.0,-34.0
39071,19.0,15.0,-30.0,-35.0,,,,,-9.0,-10.0,-15.0,-26.0
39073,-3.0,-3.0,-31.0,-37.0,,,25.0,12.0,3.0,-11.0,-30.0,-42.0
39075,-1.0,-1.0,-24.0,-33.0,,,,,-18.0,-13.0,-26.0,-31.0
39077,19.0,17.0,-36.0,-34.0,,,,,-16.0,-7.0,-41.0,-42.0
39079,-1.0,-1.0,-22.0,-16.0,-22.0,-38.0,,,-9.0,27.0,-22.0,-12.0
39081,15.0,15.0,-27.0,-34.0,-15.0,-35.0,,,-18.0,-8.0,-26.0,-30.0
39083,20.0,18.0,-33.0,-35.0,,,,,-15.0,-9.0,-28.0,-38.0
39085,10.0,11.0,-32.0,-34.0,-43.0,-45.0,146.0,54.0,-22.0,-19.0,-47.0,-48.0
39087,16.0,15.0,-25.0,-29.0,,,,,-14.0,-12.0,-26.0,-22.0
39089,9.0,10.0,-32.0,-35.0,-24.0,-33.0,39.0,-12.0,-18.0,-20.0,-35.0,-42.0
39091,26.0,22.0,-41.0,-39.0,,,,,4.0,4.0,-32.0,-36.0
39093,10.0,11.0,-35.0,-39.0,-60.0,-66.0,-8.0,57.0,-15.0,-12.0,-42.0,-45.0
39095,10.0,10.0,-35.0,-36.0,-21.0,-19.0,78.0,111.0,-25.0,-18.0,-52.0,-49.0
39097,22.0,20.0,-38.0,-38.0,-16.0,-26.0,,,-12.0,-16.0,-28.0,-38.0
39099,9.0,10.0,-36.0,-38.0,-24.0,-32.0,-25.0,116.0,-17.0,-21.0,-42.0,-46.0
39101,19.0,16.0,-35.0,-33.0,,,,,-19.0,-17.0,-39.0,-39.0
39103,11.0,11.0,-37.0,-35.0,-26.0,-27.0,,,-19.0,-21.0,-45.0,-49.0
39105,,,-24.0,-26.0,,,,,,,-31.0,-29.0
39107,24.0,21.0,-30.0,-29.0,,,,,-16.0,-6.0,-44.0,-43.0
39109,10.0,10.0,-32.0,-38.0,,,-7.0,-4.0,-20.0,-24.0,-39.0,-45.0
39111,,,-38.0,-41.0,,,,,-17.0,-6.0,-46.0,-57.0
39113,10.0,11.0,-36.0,-40.0,-32.0,-30.0,104.0,12.0,-16.0,-19.0,-44.0,-49.0
39115,,,-39.0,-40.0,,,,,0.0,20.0,-42.0,-22.0
39117,20.0,18.0,-29.0,-38.0,-35.0,-20.0,,,-13.0,-6.0,-36.0,-45.0
39119,7.0,9.0,-26.0,-27.0,-22.0,-24.0,,,-22.0,-18.0,-37.0,-39.0
39121,,,-33.0,-38.0,-24.0,-9.0,,,-15.0,9.0,-55.0,-53.0
39123,21.0,19.0,-27.0,-33.0,,,,,-2.0,6.0,-30.0,-30.0
39125,,,-26.0,-38.0,,,,,-7.0,13.0,-51.0,11.0
39127,10.0,10.0,-20.0,-27.0,,,,,-5.0,6.0,-10.0,-5.0
39129,20.0,17.0,-28.0,-35.0,-8.0,-4.0,,,-12.0,-10.0,-27.0,-34.0
39131,,,-32.0,-32.0,,,,,-15.0,-5.0,-31.0,-22.0
39133,10.0,11.0,-35.0,-36.0,-43.0,-44.0,26.0,13.0,-14.0,-14.0,-41.0,-43.0
39135,22.0,18.0,-32.0,-32.0,-18.0,-13.0,,,-22.0,-20.0,-30.0,-33.0
39137,16.0,16.0,-34.0,-38.0,,,,,-8.0,17.0,-41.0,-37.0
39139,9.0,10.0,-33.0,-39.0,-25.0,-33.0,,,-23.0,-20.0,-50.0,-53.0
39141,17.0,14.0,-28.0,-31.0,-7.0,-13.0,-28.0,-28.0,-10.0,-8.0,-37.0,-41.0
39143,22.0,20.0,-30.0,-35.0,-47.0,-55.0,,,-16.0,-11.0,-43.0,-38.0
39145,15.0,12.0,-20.0,-22.0,,,,,-18.0,-8.0,-29.0,-33.0
39147,23.0,20.0,-37.0,-37.0,,,,,-19.0,-6.0,-35.0,-32.0
39149,23.0,20.0,-31.0,-39.0,-22.0,-25.0,,,-29.0,-27.0,-27.0,-32.0
39151,9.0,10.0,-32.0,-36.0,10.0,-12.0,167.0,65.0,-18.0,-15.0,-40.0,-43.0
39153,10.0,10.0,-36.0,-37.0,-24.0,-32.0,139.0,40.0,-17.0,-18.0,-42.0,-46.0
39155,8.0,9.0,-30.0,-35.0,-12.0,-22.0,80.0,51.0,-9.0,-9.0,-36.0,-39.0
39157,8.0,9.0,-31.0,-29.0,,,,,-12.0,-12.0,-31.0,-39.0
39159,30.0,27.0,-35.0,-35.0,,,,,-22.0,-24.0,-46.0,-49.0
39161,19.0,17.0,-27.0,-26.0,,,,,-25.0,-8.0,-39.0,-31.0
39163,,,-35.0,-34.0,,,,,2.0,9.0,-56.0,-56.0
39165,11.0,12.0,-40.0,-43.0,-21.0,-21.0,23.0,83.0,-17.0,-18.0,-47.0,-53.0
39167,19.0,16.0,-34.0,-31.0,,,,,-18.0,-11.0,-41.0,-45.0
39169,10.0,11.0,-32.0,-33.0,-33.0,-38.0,,,-18.0,-16.0,-43.0,-47.0
39171,23.0,20.0,-38.0,-42.0,-42.0,-50.0,,,-20.0,7.0,-38.0,-34.0
39173,11.0,10.0,-36.0,-38.0,-23.0,-26.0,-7.0,-7.0,-37.0,-34.0,-51.0,-48.0
39175,6.0,6.0,-45.0,-42.0,-21.0,-26.0,,,-5.0,6.0,-41.0,-40.0
40001,,,-23.0,-28.0,,,,,8.0,8.0,-3.0,-22.0
40005,,,-27.0,-30.0,-26.0,-38.0,,,-19.0,-24.0,-19.0,-31.0
40009,,,-13.0,-17.0,-10.0,-10.0,,,-9.0,-8.0,-20.0,-31.0
40011,,,-23.0,-30.0,,,,,-1.0,-4.0,-12.0,-30.0
40013,15.0,18.0,-34.0,-35.0,-21.0,-30.0,,,-25.0,-20.0,-30.0,-37.0
40015,,,-35.0,-29.0,-10.0,-18.0,,,-1.0,7.0,-17.0,-12.0
40017,10.0,11.0,-37.0,-39.0,-9.0,-19.0,85.0,49.0,-20.0,-19.0,-33.0,-37.0
40019,14.0,17.0,-29.0,-34.0,-16.0,-18.0,,,1.0,-6.0,-27.0,-36.0
40021,17.0,21.0,-33.0,-28.0,,,-38.0,-38.0,-5.0,3.0,-26.0,-37.0
40023,,,-21.0,-19.0,,,,,-6.0,-5.0,-22.0,-25.0
40027,11.0,12.0,-39.0,-42.0,,,26.0,-4.0,-22.0,-19.0,-46.0,-48.0
40029,,,-28.0,-36.0,,,,,,,,
40031,9.0,11.0,-38.0,-39.0,5.0,-41.0,66.0,13.0,-9.0,-7.0,-38.0,-48.0
40033,,,-33.0,-35.0,-43.0,-49.0,,,-23.0,-23.0,,
40035,,,-24.0,-29.0,8.0,10.0,,,-21.0,-25.0,-14.0,-18.0
40037,10.0,19.0,-31.0,-34.0,,,-18.0,-37.0,-7.0,-1.0,-22.0,-29.0
40039,,,-28.0,-24.0,-6.0,-6.0,,,-7.0,-8.0,-32.0,-33.0
40041,12.0,14.0,-20.0,-25.0,-13.0,-30.0,,,20.0,22.0,-16.0,-31.0
40047,13.0,18.0,-23.0,-25.0,-20.0,-37.0,-36.0,-21.0,-19.0,-9.0,-38.0,-36.0
40049,-4.0,-4.0,-19.0,-27.0,-16.0,-20.0,-27.0,-60.0,-3.0,2.0,-18.0,-29.0
40051,16.0,20.0,-37.0,-42.0,,,,,2.0,6.0,-37.0,-38.0
40055,,,-38.0,-39.0,,,,,,,,
40061,,,-30.0,-32.0,,,,,14.0,-12.0,-17.0,-20.0
40063,,,-29.0,-17.0,,,,,8.0,8.0,-19.0,-6.0
40065,9.0,9.0,-25.0,-32.0,,,,,0.0,-2.0,-29.0,-38.0
40067,,,-41.0,-41.0,,,,,5.0,-4.0,,
40069,,,-26.0,-35.0,,,,,0.0,9.0,-47.0,-58.0
40071,13.0,17.0,-32.0,-36.0,-25.0,-25.0,,,11.0,20.0,-22.0,-28.0
40073,,,-33.0,-36.0,,,,,,,-8.0,-24.0
40075,,,-20.0,-32.0,,,,,-4.0,-2.0,-15.0,-15.0
40077,,,-32.0,-34.0,,,,,-10.0,-11.0,-19.0,-26.0
40079,10.0,13.0,-23.0,-27.0,,,,,-5.0,-6.0,-18.0,-29.0
40081,12.0,12.0,-31.0,-33.0,,,,,4.0,-5.0,-29.0,-35.0
40083,17.0,20.0,-26.0,-32.0,-16.0,-22.0,,,-3.0,-3.0,-18.0,-27.0
40085,,,-44.0,-42.0,,,,,-9.0,-13.0,-37.0,-50.0
40087,17.0,16.0,-38.0,-41.0,-42.0,-50.0,,,-13.0,-7.0,-30.0,-32.0
40089,9.0,7.0,-18.0,-26.0,-18.0,-7.0,-11.0,-42.0,-2.0,-5.0,-23.0,-35.0
40091,,,-22.0,-34.0,8.0,-14.0,,,25.0,24.0,-15.0,-31.0
40093,,,-24.0,-26.0,,,,,,,,
40095,,,-27.0,-31.0,,,,,6.0,7.0,-13.0,-29.0
40097,14.0,18.0,-25.0,-28.0,-17.0,-28.0,,,-3.0,-9.0,-22.0,-35.0
40099,,,-30.0,-30.0,,,-22.0,-27.0,7.0,0.0,-16.0,-31.0
40101,14.0,17.0,-24.0,-32.0,-8.0,-29.0,1.0,10.0,-10.0,-3.0,-30.0,-38.0
40103,,,-33.0,-40.0,-50.0,-62.0,,,-9.0,-7.0,-42.0,-40.0
40105,,,-29.0,-37.0,-62.0,-51.0,,,-2.0,-2.0,-8.0,-51.0
40107,,,-31.0,-31.0,-20.0,-27.0,,,-4.0,-4.0,-32.0,-41.0
40109,10.0,11.0,-35.0,-37.0,-37.0,-43.0,24.0,0.0,-16.0,-10.0,-43.0,-46.0
40111,13.0,15.0,-25.0,-25.0,-17.0,-32.0,,,-6.0,-3.0,-21.0,-25.0
40113,15.0,19.0,-39.0,-39.0,,,-38.0,-38.0,7.0,12.0,-25.0,-36.0
40115,8.0,9.0,-35.0,-37.0,,,,,-3.0,-2.0,-21.0,-31.0
40117,,,-28.0,-40.0,,,,,-25.0,-11.0,-29.0,-32.0
40119,18.0,22.0,-41.0,-43.0,,,22.0,-33.0,-19.0,-16.0,-44.0,-47.0
40121,12.0,15.0,-24.0,-24.0,-42.0,-44.0,,-38.0,-2.0,9.0,-40.0,-38.0
40123,16.0,15.0,-34.0,-35.0,,,,,-15.0,-5.0,-31.0,-36.0
40125,11.0,20.0,-35.0,-33.0,,,-35.0,-52.0,-7.0,4.0,-36.0,-42.0
40127,,,-17.0,-23.0,,,,,-1.0,4.0,-18.0,-37.0
40131,11.0,15.0,-32.0,-36.0,,,-10.0,16.0,-3.0,-5.0,-29.0,-40.0
40133,,,-22.0,-27.0,-30.0,-35.0,,,-1.0,13.0,-22.0,-20.0
40135,14.0,12.0,-32.0,-31.0,-11.0,-16.0,,,11.0,4.0,-26.0,-32.0
40137,13.0,18.0,-29.0,-34.0,,,,,-12.0,-7.0,-35.0,-39.0
40139,,,-24.0,-12.0,-13.0,-30.0,,,-4.0,-12.0,-30.0,-31.0
40141,,,-30.0,-34.0,,,,,-8.0,0.0,-12.0,-14.0
40143,10.0,11.0,-36.0,-38.0,-22.0,-21.0,-22.0,-35.0,-18.0,-10.0,-42.0,-45.0
40145,10.0,20.0,-35.0,-40.0,,,,,7.0,4.0,-21.0,-30.0
40147,15.0,19.0,-26.0,-31.0,,,,,-7.0,-1.0,-30.0,-39.0
40149,,,-28.0,-31.0,,,,,-17.0,-17.0,,
40151,,,-38.0,-32.0,,,24.0,4.0,,,-12.0,-19.0
40153,,,-25.0,-29.0,,,,,-7.0,-11.0,-25.0,-39.0
41001,,,-31.0,-30.0,-12.0,-14.0,,,-14.0,-10.0,-44.0,-38.0
41003,25.0,24.0,-46.0,-47.0,-51.0,-51.0,-5.0,18.0,-35.0,-34.0,-60.0,-58.0
41005,13.0,12.0,-38.0,-38.0,-44.0,-22.0,-15.0,12.0,-23.0,-18.0,-51.0,-45.0
41007,17.0,15.0,-44.0,-47.0,-61.0,-61.0,-58.0,-24.0,-34.0,-26.0,-60.0,-50.0
41009,19.0,17.0,-34.0,-32.0,,,2.0,58.0,-22.0,-15.0,-44.0,-37.0
41011,15.0,13.0,-38.0,-37.0,,,-48.0,-24.0,-24.0,-18.0,-45.0,-39.0
41013,-1.0,-1.0,-29.0,-33.0,,,,,-15.0,-15.0,-30.0,-32.0
41015,,,-35.0,-38.0,,,-24.0,-29.0,-26.0,-23.0,-48.0,-47.0
41017,11.0,11.0,-42.0,-43.0,-66.0,-70.0,-10.0,-26.0,-24.0,-14.0,-50.0,-50.0
41019,9.0,9.0,-33.0,-33.0,-13.0,-21.0,-10.0,-9.0,-18.0,-8.0,-38.0,-39.0
41023,,,-30.0,-25.0,,,,,-19.0,-19.0,-72.0,-70.0
41025,,,-20.0,-26.0,,,,,11.0,-6.0,-38.0,-41.0
41027,,,-51.0,-51.0,,,-12.0,4.0,-11.0,6.0,-56.0,-54.0
41029,9.0,10.0,-34.0,-35.0,-49.0,-48.0,12.0,4.0,-19.0,-17.0,-46.0,-44.0
41031,0.0,0.0,-36.0,-40.0,-32.0,-20.0,,,-13.0,-6.0,-38.0,-36.0
41033,9.0,9.0,-30.0,-34.0,-33.0,-30.0,27.0,9.0,-19.0,-16.0,-40.0,-39.0
41035,8.0,10.0,-33.0,-36.0,-14.0,-28.0,21.0,-4.0,-11.0,-3.0,-37.0,-39.0
41037,,,-26.0,-26.0,,,,,,,-67.0,-38.0
41039,12.0,11.0,-40.0,-43.0,-65.0,-62.0,-29.0,-11.0,-28.0,-22.0,-52.0,-48.0
41041,17.0,16.0,-52.0,-50.0,,,-53.0,-34.0,-29.0,-25.0,-62.0,-56.0
41043,11.0,10.0,-32.0,-33.0,-29.0,-20.0,-9.0,23.0,-25.0,-15.0,-44.0,-34.0
41045,7.0,7.0,-23.0,-27.0,2.0,0.0,,,-15.0,-6.0,-33.0,-31.0
41047,12.0,10.0,-34.0,-34.0,-33.0,-24.0,-26.0,0.0,-23.0,-13.0,-48.0,-43.0
41049,,,-19.0,-28.0,-7.0,-5.0,,,,,-51.0,-41.0
41051,14.0,13.0,-41.0,-43.0,-58.0,-56.0,-23.0,9.0,-29.0,-22.0,-61.0,-57.0
41053,13.0,13.0,-39.0,-42.0,,,-5.0,41.0,-23.0,-10.0,-42.0,-31.0
41055,,,,,-37.0,-24.0,,,,,,
41057,-1.0,-1.0,-37.0,-37.0,,,-50.0,-13.0,-27.0,-20.0,-61.0,-57.0
41059,8.0,7.0,-28.0,-30.0,-23.0,-23.0,-13.0,4.0,-6.0,11.0,-30.0,-26.0
41061,0.0,0.0,-29.0,-29.0,-17.0,-9.0,,,-35.0,-31.0,-39.0,-37.0
41063,,,-30.0,-25.0,,,,,-14.0,-14.0,-63.0,-68.0
41065,7.0,7.0,-41.0,-40.0,,,-9.0,-9.0,-22.0,-16.0,-45.0,-41.0
41067,14.0,13.0,-41.0,-42.0,-47.0,-41.0,-6.0,34.0,-31.0,-23.0,-53.0,-49.0
41071,12.0,11.0,-39.0,-38.0,-63.0,-63.0,11.0,39.0,-24.0,-17.0,-42.0,-34.0
42001,16.0,15.0,-41.0,-39.0,,,0.0,35.0,-29.0,-26.0,-58.0,-57.0
42003,11.0,12.0,-41.0,-44.0,-56.0,-61.0,83.0,36.0,-21.0,-23.0,-51.0,-55.0
42005,18.0,18.0,-26.0,-30.0,,,,,-17.0,-20.0,-27.0,-41.0
42007,10.0,10.0,-37.0,-39.0,-44.0,-44.0,-59.0,53.0,-20.0,-16.0,-42.0,-43.0
42009,17.0,20.0,-26.0,-31.0,-77.0,-77.0,,,-9.0,-17.0,-41.0,-48.0
42011,13.0,12.0,-37.0,-38.0,-24.0,-15.0,-21.0,99.0,-32.0,-28.0,-53.0,-48.0
42013,9.0,9.0,-31.0,-33.0,-25.0,-20.0,-36.0,-36.0,-16.0,-16.0,-50.0,-52.0
42015,17.0,20.0,-19.0,-19.0,,,,,-14.0,-11.0,-37.0,-37.0
42017,14.0,13.0,-40.0,-40.0,-51.0,-46.0,-8.0,102.0,-36.0,-32.0,-52.0,-51.0
42019,11.0,11.0,-40.0,-39.0,-14.0,-11.0,-4.0,36.0,-51.0,-44.0,-49.0,-47.0
42021,7.0,8.0,-28.0,-33.0,,,,,-14.0,-17.0,-38.0,-45.0
42025,19.0,22.0,-35.0,-41.0,,,-31.0,-18.0,-7.0,-26.0,-47.0,-42.0
42027,16.0,15.0,-54.0,-54.0,-44.0,-49.0,-24.0,-24.0,-45.0,-35.0,-71.0,-67.0
42029,14.0,13.0,-41.0,-40.0,-72.0,-69.0,-44.0,25.0,-38.0,-34.0,-54.0,-52.0
42031,10.0,10.0,-27.0,-36.0,,,,,-18.0,-13.0,-43.0,-42.0
42033,13.0,10.0,-23.0,-31.0,-21.0,-24.0,-34.0,-34.0,-18.0,-17.0,-33.0,-38.0
42035,18.0,17.0,-20.0,-23.0,-29.0,-41.0,,,-12.0,-5.0,-34.0,-36.0
42037,20.0,23.0,-28.0,-27.0,-26.0,-32.0,,,-20.0,-14.0,-44.0,-48.0
42039,18.0,18.0,-31.0,-31.0,,,,,-7.0,0.0,-33.0,-34.0
42041,13.0,12.0,-37.0,-37.0,-25.0,-33.0,-15.0,66.0,-25.0,-27.0,-53.0,-54.0
42043,12.0,12.0,-35.0,-38.0,-57.0,-56.0,-18.0,60.0,-32.0,-28.0,-55.0,-55.0
42045,14.0,14.0,-40.0,-41.0,-43.0,-37.0,13.0,99.0,-28.0,-25.0,-50.0,-47.0
42047,8.0,8.0,-33.0,-36.0,,,,,-18.0,-8.0,-26.0,-32.0
42049,9.0,10.0,-32.0,-36.0,-30.0,-35.0,127.0,55.0,-13.0,-12.0,-45.0,-47.0
42051,8.0,9.0,-31.0,-33.0,,,-34.0,-34.0,-7.0,-9.0,-35.0,-41.0
42055,10.0,10.0,-30.0,-36.0,-21.0,-17.0,-40.0,25.0,-19.0,-18.0,-41.0,-44.0
42057,,,-33.0,-39.0,-70.0,-71.0,,,-27.0,-27.0,-59.0,-12.0
42059,3.0,3.0,-24.0,-26.0,,,,,-7.0,-11.0,-31.0,-33.0
42061,16.0,19.0,-26.0,-31.0,,,,,-7.0,-8.0,-34.0,-38.0
42063,19.0,20.0,-33.0,-36.0,,,,,-19.0,-22.0,-37.0,-42.0
42065,17.0,18.0,-20.0,-28.0,-14.0,-23.0,,,-7.0,-12.0,-32.0,-33.0
42067,,,-40.0,-42.0,,,,,-31.0,-34.0,-70.0,-48.0
42069,12.0,11.0,-34.0,-34.0,-45.0,-42.0,-9.0,94.0,-28.0,-23.0,-56.0,-50.0
42071,14.0,13.0,-39.0,-38.0,-67.0,-54.0,-11.0,103.0,-38.0,-30.0,-59.0,-53.0
42073,18.0,18.0,-29.0,-35.0,,,-50.0,-50.0,-16.0,-22.0,-28.0,-34.0
42075,12.0,11.0,-32.0,-35.0,-28.0,-18.0,-42.0,-42.0,-23.0,-23.0,-43.0,-44.0
42077,13.0,13.0,-37.0,-37.0,-49.0,-54.0,-28.0,70.0,-32.0,-29.0,-58.0,-54.0
42079,12.0,11.0,-32.0,-33.0,-30.0,-35.0,-5.0,80.0,-25.0,-20.0,-54.0,-53.0
42081,10.0,9.0,-32.0,-31.0,-44.0,-23.0,-44.0,-10.0,-21.0,-22.0,-49.0,-50.0
42083,17.0,19.0,-26.0,-27.0,,,,,-11.0,12.0,-32.0,-40.0
42085,8.0,9.0,-30.0,-35.0,,,,,-34.0,-33.0,-44.0,-47.0
42087,18.0,19.0,-24.0,-29.0,,,,,-12.0,-10.0,-35.0,-35.0
42089,13.0,13.0,-45.0,-47.0,-74.0,-76.0,-49.0,-13.0,-34.0,-31.0,-59.0,-57.0
42091,15.0,14.0,-44.0,-45.0,-54.0,-47.0,-4.0,85.0,-36.0,-34.0,-58.0,-56.0
42093,,,-13.0,-29.0,,,,,-31.0,-33.0,-63.0,-60.0
42095,14.0,13.0,-39.0,-38.0,-61.0,-48.0,-6.0,123.0,-32.0,-29.0,-56.0,-52.0
42097,9.0,10.0,-22.0,-27.0,-25.0,-20.0,,,-11.0,-9.0,-42.0,-46.0
42099,21.0,25.0,-25.0,-32.0,,,,,-13.0,-16.0,-38.0,-31.0
42101,14.0,13.0,-42.0,-43.0,-57.0,-55.0,-47.0,-18.0,-27.0,-25.0,-57.0,-55.0
42103,22.0,26.0,-39.0,-42.0,,,,,-16.0,-9.0,-48.0,-43.0
42105,,,-28.0,-32.0,,,,,-6.0,1.0,-52.0,-38.0
42107,10.0,10.0,-28.0,-31.0,-6.0,-20.0,-43.0,-43.0,-16.0,-12.0,-39.0,-43.0
42109,12.0,12.0,-33.0,-30.0,,,,,-28.0,-31.0,-55.0,-57.0
42111,19.0,20.0,-26.0,-36.0,-55.0,-61.0,-20.0,40.0,-14.0,-11.0,-36.0,-45.0
42113,,,-42.0,-40.0,,,,,,,,
42115,15.0,15.0,-30.0,-28.0,-25.0,-35.0,,-42.0,-17.0,-15.0,-42.0,-48.0
42117,16.0,17.0,-27.0,-32.0,,,,,-15.0,-11.0,-45.0,-43.0
42119,14.0,14.0,-35.0,-33.0,,,,,-30.0,-31.0,-55.0,-60.0
42121,16.0,17.0,-28.0,-30.0,-70.0,-63.0,,,-15.0,-15.0,-25.0,-30.0
42123,17.0,18.0,-27.0,-26.0,,,-38.0,-38.0,5.0,15.0,-28.0,-23.0
42125,10.0,10.0,-35.0,-36.0,-16.0,-21.0,45.0,15.0,-17.0,-17.0,-45.0,-47.0
42127,17.0,16.0,-41.0,-40.0,,,,,-19.0,-6.0,-49.0,-38.0
42129,10.0,10.0,-35.0,-35.0,-36.0,-40.0,103.0,80.0,-28.0,-24.0,-44.0,-43.0
42131,-1.0,-1.0,-35.0,-30.0,,,,,-8.0,-4.0,-36.0,-48.0
42133,13.0,12.0,-37.0,-37.0,-46.0,-37.0,-11.0,68.0,-34.0,-25.0,-52.0,-48.0
44001,22.0,22.0,-37.0,-34.0,,,,,-45.0,-36.0,-61.0,-50.0
44003,13.0,12.0,-36.0,-36.0,-72.0,-70.0,-44.0,2.0,-26.0,-24.0,-57.0,-51.0
44005,21.0,26.0,-39.0,-41.0,-24.0,-51.0,-60.0,-34.0,-32.0,-25.0,-57.0,-53.0
44007,14.0,13.0,-36.0,-37.0,-65.0,-53.0,-50.0,15.0,-29.0,-23.0,-57.0,-52.0
44009,13.0,15.0,-40.0,-36.0,-8.0,-48.0,-59.0,-3.0,-34.0,-34.0,-53.0,-48.0
45001,,,-30.0,-39.0,,,,,7.0,7.0,-35.0,-30.0
45003,8.0,10.0,-33.0,-37.0,0.0,-20.0,-1.0,-11.0,-11.0,-11.0,-31.0,-35.0
45005,,,-16.0,-18.0,,,,,-12.0,-12.0,,
45007,8.0,9.0,-34.0,-35.0,-20.0,-25.0,-1.0,7.0,-3.0,-4.0,-40.0,-44.0
45009,,,-26.0,-12.0,,,,,2.0,4.0,-28.0,-32.0
45011,,,-24.0,-28.0,,,,,11.0,4.0,-23.0,-33.0
45013,10.0,11.0,-39.0,-45.0,-32.0,-48.0,1.0,-45.0,-16.0,-21.0,-38.0,-44.0
45015,9.0,10.0,-32.0,-36.0,-53.0,-31.0,47.0,13.0,-10.0,-7.0,-32.0,-37.0
45017,,,-32.0,-35.0,-47.0,-51.0,,,13.0,13.0,-9.0,-16.0
45019,11.0,12.0,-42.0,-44.0,-62.0,-64.0,-35.0,-46.0,-25.0,-26.0,-48.0,-51.0
45021,11.0,13.0,-24.0,-28.0,-20.0,-27.0,-7.0,-13.0,-3.0,-5.0,-37.0,-40.0
45023,14.0,14.0,-25.0,-27.0,-25.0,-45.0,,,4.0,3.0,-29.0,-36.0
45025,13.0,13.0,-26.0,-25.0,,,,,3.0,7.0,-34.0,-37.0
45027,,,-28.0,-39.0,-12.0,-33.0,,,-2.0,-2.0,-23.0,-31.0
45029,12.0,12.0,-31.0,-40.0,-27.0,-43.0,,,-13.0,-14.0,-32.0,-44.0
45031,13.0,13.0,-22.0,-22.0,,,-36.0,-28.0,-2.0,2.0,-20.0,-25.0
45033,-2.0,-2.0,-19.0,-17.0,-21.0,-32.0,-41.0,-54.0,3.0,2.0,-21.0,-29.0
45035,9.0,10.0,-36.0,-39.0,-38.0,-45.0,1.0,-23.0,-12.0,-12.0,-32.0,-36.0
45037,,,-32.0,-35.0,,,,,8.0,7.0,-46.0,-54.0
45039,,,-33.0,-42.0,-27.0,-35.0,,,1.0,5.0,0.0,-3.0
45041,8.0,9.0,-30.0,-31.0,-24.0,-36.0,-30.0,-2.0,-11.0,-6.0,-38.0,-45.0
45043,11.0,12.0,-30.0,-37.0,,,58.0,2.0,-6.0,-12.0,-41.0,-46.0
45045,10.0,11.0,-39.0,-42.0,-38.0,-42.0,-35.0,-48.0,-12.0,-13.0,-42.0,-46.0
45047,11.0,11.0,-27.0,-27.0,,,,,-4.0,1.0,-30.0,-34.0
45049,,,-23.0,-23.0,-26.0,-30.0,,,-10.0,-7.0,-44.0,-47.0
45051,8.0,10.0,-39.0,-44.0,-58.0,-66.0,17.0,-31.0,-13.0,-18.0,-43.0,-50.0
45053,8.0,8.0,-39.0,-42.0,-8.0,-26.0,-25.0,-54.0,-21.0,-24.0,-32.0,-41.0
45055,14.0,14.0,-30.0,-31.0,-36.0,-47.0,,,-7.0,2.0,-38.0,-35.0
45057,9.0,10.0,-35.0,-36.0,,,,,-13.0,-15.0,-30.0,-37.0
45059,6.0,9.0,-26.0,-31.0,-27.0,-35.0,,,2.0,8.0,-23.0,-24.0
45061,,,-20.0,-22.0,-28.0,-41.0,,,6.0,8.0,-51.0,-70.0
45063,10.0,10.0,-35.0,-37.0,-33.0,-35.0,24.0,10.0,-15.0,-12.0,-42.0,-43.0
45065,,,-30.0,-32.0,,,,,30.0,11.0,-36.0,-49.0
45067,2.0,2.0,-25.0,-28.0,,,,,-7.0,-3.0,-26.0,-31.0
45069,,,-22.0,-25.0,,,,,4.0,-2.0,-20.0,-29.0
45071,10.0,14.0,-25.0,-25.0,-31.0,-48.0,,,1.0,3.0,-22.0,-23.0
45073,8.0,11.0,-28.0,-37.0,,,2.0,-7.0,-6.0,-9.0,-26.0,-28.0
45075,8.0,9.0,-24.0,-31.0,-31.0,-44.0,,,-5.0,-5.0,-34.0,-34.0
45077,9.0,9.0,-35.0,-37.0,,,3.0,-10.0,-10.0,-8.0,-35.0,-38.0
45079,11.0,12.0,-35.0,-38.0,-21.0,-29.0,-37.0,-33.0,-19.0,-15.0,-43.0,-43.0
45081,,,-26.0,-34.0,,,,,-1.0,3.0,-36.0,-40.0
