,FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban
2614,48093,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2615,48095,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2616,48097,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2617,48099,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2618,48101,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2619,48103,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2620,48105,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2621,48107,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2622,48109,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2623,48111,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2624,48113,737507.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2625,48115,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2626,48117,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2627,48119,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2628,48121,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2629,48123,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2630,48125,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2631,48127,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2632,48129,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2633,48131,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2634,48133,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2635,48135,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2636,48137,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2637,48139,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2638,48141,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2639,48143,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2640,48145,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2641,48147,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2642,48149,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2643,48151,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2644,48153,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2645,48155,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2646,48157,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2647,48159,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2648,48161,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2649,48163,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2650,48165,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2651,48167,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2652,48169,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2653,48171,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2654,48173,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2655,48175,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2656,48177,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2657,48179,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2658,48181,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2659,48183,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2660,48185,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2661,48187,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2662,48189,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2663,48191,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2664,48193,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2665,48195,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2666,48197,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2667,48199,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2668,48201,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2669,48203,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2670,48205,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2671,48207,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2672,48209,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2673,48211,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2674,48213,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2675,48215,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2676,48217,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2677,48219,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2678,48221,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2679,48223,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2680,48225,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2681,48227,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2682,48229,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2683,48231,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2684,48233,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2685,48235,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2686,48237,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2687,48239,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2688,48241,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2689,48243,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2690,48245,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2691,48247,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2692,48249,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2693,48251,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2694,48253,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2695,48255,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2696,48257,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2697,48259,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2698,48261,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2699,48263,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2700,48265,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2701,48267,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2702,48269,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2703,48271,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2704,48273,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2705,48275,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2706,48277,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2707,48279,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2708,48281,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2709,48283,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2710,48285,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2711,48287,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2712,48289,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2713,48291,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2714,48293,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2715,48295,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2716,48297,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2717,48299,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2718,48301,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2719,48303,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2720,48305,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2721,48307,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2722,48309,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2723,48311,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2724,48313,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2725,48315,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2726,48317,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2727,48319,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2728,48321,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2729,48323,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2730,48325,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2731,48327,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2732,48329,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2733,48331,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2734,48333,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2735,48335,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2736,48337,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2737,48339,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2738,48341,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2739,48343,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2740,48345,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2741,48347,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2742,48349,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2743,48351,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2744,48353,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2745,48355,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2746,48357,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2747,48359,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2748,48361,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2749,48363,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2750,48365,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2751,48367,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2752,48369,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2753,48371,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2754,48373,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2755,48375,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2756,48377,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2757,48379,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2758,48381,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2759,48383,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2760,48385,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2761,48387,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2762,48389,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2763,48391,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2764,48393,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2765,48395,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2766,48397,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2767,48399,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2768,48401,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2769,48403,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2770,48405,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2771,48407,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2772,48409,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2773,48411,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2774,48413,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2775,48415,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2776,48417,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2777,48419,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2778,48421,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2779,48423,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2780,48425,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2781,48427,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2782,48429,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2783,48431,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2784,48433,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2785,48435,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2786,48437,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2787,48439,737508.0,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2788,48441,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2789,48443,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2790,48445,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2791,48447,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2792,48449,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2793,48451,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2794,48453,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2795,48455,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2796,48457,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2797,48459,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2798,48461,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2799,48463,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2800,48465,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2801,48467,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2802,48469,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2803,48471,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2804,48473,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2805,48475,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2806,48477,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2807,48479,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2808,48481,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2809,48483,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2810,48485,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2811,48487,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2812,48489,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2813,48491,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2814,48493,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2815,48495,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2816,48497,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2817,48499,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2818,48501,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2819,48503,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2820,48505,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2821,48507,,737505.0,737498.0,737507.0,737503.0,737503.0,737500.0,737495.0
2823,49001,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2824,49003,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2825,49005,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2826,49007,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2827,49009,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2828,49011,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2829,49013,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2830,49015,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2831,49017,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2832,49019,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2833,49021,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2834,49023,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2835,49025,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2836,49027,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2837,49029,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2838,49031,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2839,49033,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2840,49035,737514.0,737514.0,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2841,49037,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2842,49039,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2843,49041,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2844,49043,737511.0,737511.0,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2845,49045,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2846,49047,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2847,49049,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2848,49051,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2849,49053,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2850,49055,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2851,49057,,,737496.0,737500.0,737502.0,737502.0,737500.0,737495.0
2853,50001,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2854,50003,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2855,50005,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2856,50007,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2857,50009,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2858,50011,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2859,50013,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2860,50015,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2861,50017,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2862,50019,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2863,50021,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2864,50023,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2865,50025,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2866,50027,737509.0,737509.0,737509.0,737502.0,737501.0,737507.0,737500.0,737495.0
2868,51001,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2869,51003,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2870,51005,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2871,51007,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2872,51009,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2873,51011,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2874,51013,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2875,51015,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2876,51017,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2877,51019,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2878,51021,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2879,51023,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2880,51025,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2881,51027,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2882,51029,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2883,51031,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2884,51033,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2885,51035,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2886,51036,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2887,51037,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2888,51041,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2889,51043,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2890,51045,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2891,51047,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2892,51049,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2893,51051,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2894,51053,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2895,51057,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2896,51059,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2897,51061,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2898,51063,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2899,51065,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2900,51067,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2901,51069,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2902,51071,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2903,51073,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2904,51075,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2905,51077,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2906,51079,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2907,51081,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2908,51083,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2909,51085,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2910,51087,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2911,51089,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2912,51091,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2913,51093,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2914,51095,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2915,51097,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2916,51099,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2917,51101,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2918,51103,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2919,51105,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2920,51107,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2921,51109,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2922,51111,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2923,51113,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2924,51115,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2925,51117,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2926,51119,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2927,51121,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2928,51125,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2929,51127,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2930,51131,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2931,51133,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2932,51135,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2933,51137,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2934,51139,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2935,51141,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2936,51143,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2937,51145,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2938,51147,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2939,51149,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2940,51153,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
2941,51155,737514.0,737508.0,737508.0,737500.0,737507.0,737500.0,737500.0,737495.0
